BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   163 /   110    55 |       5005    3747.71    3747.71 |      569    3879.30   672 / 1051      35154 |      -2.27    80     2  
BCP:   163 /   110    55 |       5005    3747.71    3747.71 |      570    3879.30   672 / 1051      35156 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   166 /   112    56 |       5005    3747.71    3747.71 |        -          -            -          - |          -     -     - 
BCP:   166 /   112    56 |       5005    3747.71    3747.71 |      571    3881.12   674 / 1056      35154 |      -5.70    80    37  
BCP:   166 /   112    56 |       5005    3747.71    3747.71 |      572    3881.12   674 / 1056      35191 |      -4.34    80    20  
BCP:   166 /   112    56 |       5005    3747.71    3747.71 |      573    3880.68   671 / 1053      35211 |      -2.21    80    23  
BCP:   166 /   112    56 |       5005    3747.71    3747.71 |      574    3880.67   675 / 1057      35234 |      -0.73    80    16  
BCP:   166 /   112    56 |       5005    3747.71    3747.71 |      575    3880.62   669 / 1051      35250 |      -0.03    80     2  
BCP:   166 /   112    56 |       5005    3747.71    3747.71 |      576    3880.62   669 / 1051      35252 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   169 /   114    57 |       5005    3747.71    3747.71 |        -          -            -          - |          -     -     - 
BCP:   169 /   114    57 |       5005    3747.71    3747.71 |      577    3889.22   656 / 1041      35252 |      -5.30    56    38  
BCP:   169 /   114    57 |       5005    3747.71    3747.71 |      578    3889.06   663 / 1048      35290 |     -10.00    64    40  
BCP:   169 /   114    57 |       5005    3747.71    3747.71 |      579    3889.06   659 / 1044      35330 |      -9.40    80    38  
BCP:   169 /   114    57 |       5005    3747.71    3747.71 |      580    3889.01   661 / 1046      35368 |      -0.85    80    10  
BCP:   169 /   114    57 |       5005    3747.71    3747.71 |      581    3889.01   659 / 1044      35378 |      -0.22    80     6  
BCP:   169 /   114    57 |       5005    3747.71    3747.71 |      582    3889.01   659 / 1044      35384 |      -0.01    80     2  
BCP:   169 /   114    57 |       5005    3747.71    3747.71 |      583    3889.01   659 / 1044      35386 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   172 /   116    58 |       5005    3747.71    3747.71 |        -          -            -          - |          -     -     - 
BCP:   172 /   116    58 |       5005    3747.71    3747.71 |      584    3895.50   666 / 1054      35380 |      -8.22    65    45  
BCP:   172 /   116    58 |       5005    3747.71    3747.71 |      585    3895.34   673 / 1061      35425 |      -4.53    80    34  
BCP:   172 /   116    58 |       5005    3747.71    3747.71 |      586    3895.33   671 / 1059      35459 |      -7.55    80    28  
BCP:   172 /   116    58 |       5005    3747.71    3747.71 |      587    3895.27   671 / 1059      35487 |      -4.61    80    26  
BCP:   172 /   116    58 |       5005    3747.71    3747.71 |      588    3895.24   663 / 1051      35513 |      -3.37    80    19  
BCP:   172 /   116    58 |       5005    3747.71    3747.71 |      589    3894.96   665 / 1053      35532 |      -4.12    80    36  
BCP:   172 /   116    58 |       5005    3747.71    3747.71 |      590    3894.96   660 / 1048      35568 |      -7.55    80    26  
BCP:   172 /   116    58 |       5005    3747.71    3747.71 |      591    3894.94   662 / 1050      35594 |      -1.10    80     6  
BCP:   172 /   116    58 |       5005    3747.71    3747.71 |      592    3894.94   662 / 1050      35600 |      -1.87    80     4  
BCP:   172 /   116    58 |       5005    3747.71    3747.71 |      593    3894.94   662 / 1050      35604 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |        -          -            -          - |          -     -     - 
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      594    3905.79   647 / 1037      35594 |     -10.00    53    45  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      595    3905.47   641 / 1031      35639 |     -10.91    51    42  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      596    3905.08   636 / 1026      35681 |      -9.45    64    46  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      597    3905.05   638 / 1028      35727 |      -7.03    80    18  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      598    3904.87   634 / 1024      35745 |      -7.97    80    26  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      599    3904.70   645 / 1035      35771 |      -3.02    80    19  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      600    3904.70   642 / 1032      35790 |      -2.51    80    14  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      601    3904.55   636 / 1026      35804 |      -3.31    80    19  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      602    3904.54   632 / 1022      35823 |      -5.16    80    20  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      603    3904.50   635 / 1025      35843 |      -2.38    80    12  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      604    3904.50   636 / 1026      35855 |      -2.52    80    13  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      605    3904.50   636 / 1026      35868 |      -5.05    80     6  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      606    3904.50   636 / 1026      35874 |      -5.05    80     6  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      607    3904.50   636 / 1026      35880 |      -1.36    80     4  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      608    3904.40   634 / 1024      35884 |      -5.88    80     6  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      609    3904.40   634 / 1024      35890 |      -5.88    80     4  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      610    3903.40   633 / 1023      35894 |      -1.03    80    10  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      611    3903.39   632 / 1022      35904 |      -2.89    80     8  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      612    3903.39   632 / 1022      35912 |      -2.89    80     6  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      613    3903.39   632 / 1022      35918 |      -1.48    80     4  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      614    3903.39   632 / 1022      35922 |      -0.80    80     4  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      615    3903.39   632 / 1022      35926 |      -2.89    80     2  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      616    3903.39   632 / 1022      35928 |      -1.97    80     2  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      617    3903.20   647 / 1037      35930 |      -0.41    80    16  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      618    3903.18   643 / 1033      35946 |      -0.29    80    10  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      619    3903.17   647 / 1037      35956 |      -0.85    80     2  
BCP:   175 /   118    59 |       5005    3747.71    3747.71 |      620    3903.17   647 / 1037      35958 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   178 /   120    60 |       5005    3747.71    3747.71 |        -          -            -          - |          -     -     - 
BCP:   178 /   120    60 |       5005    3747.71    3747.71 |      621    3904.81   621 / 1016      35952 |      -9.73    80    30  
BCP:   178 /   120    60 |       5005    3747.71    3747.71 |      622    3904.73   626 / 1021      35982 |      -6.48    80    12  
BCP:   178 /   120    60 |       5005    3747.71    3747.71 |      623    3904.73   626 / 1021      35994 |      -4.09    80     8  
BCP:   178 /   120    60 |       5005    3747.71    3747.71 |      624    3904.73   621 / 1016      36002 |      -6.46    80     8  
BCP:   178 /   120    60 |       5005    3747.71    3747.71 |      625    3904.73   621 / 1016      36010 |      -6.46    80     2  
BCP:   178 /   120    60 |       5005    3747.71    3747.71 |      626    3904.73   621 / 1016      36012 |      -6.46    80     2  
BCP:   178 /   120    60 |       5005    3747.71    3747.71 |      627    3904.73   621 / 1016      36014 |      -6.46    80     2  
BCP:   178 /   120    60 |       5005    3747.71    3747.71 |      628    3904.73   621 / 1016      36016 |      -6.46    80     4  
BCP:   178 /   120    60 |       5005    3747.71    3747.71 |      629    3904.73   621 / 1016      36020 |      -4.34    80     2  
BCP:   178 /   120    60 |       5005    3747.71    3747.71 |      630    3904.73   621 / 1016      36022 |     -14.11    80     4  
BCP:   178 /   120    60 |       5005    3747.71    3747.71 |      631    3904.73   621 / 1016      36026 |      -0.20    80     2  
BCP:   178 /   120    60 |       5005    3747.71    3747.71 |      632    3904.73   621 / 1016      36028 |      -6.20    80     2  
BCP:   178 /   120    60 |       5005    3747.71    3747.71 |      633    3904.73   621 / 1016      36030 |      -7.65    80     4  
BCP:   178 /   120    60 |       5005    3747.71    3747.71 |      634    3904.03   635 / 1030      36034 |      -4.87    80    14  
BCP:   178 /   120    60 |       5005    3747.71    3747.71 |      635    3904.03   635 / 1030      36048 |      -4.87    80     6  
BCP:   178 /   120    60 |       5005    3747.71    3747.71 |      636    3904.03   635 / 1030      36054 |      -5.94    80     4  
BCP:   178 /   120    60 |       5005    3747.71    3747.71 |      637    3903.62   625 / 1020      36058 |      -0.93    80    10  
BCP:   178 /   120    60 |       5005    3747.71    3747.71 |      638    3903.55   619 / 1014      36068 |      -1.23    80     4  
BCP:   178 /   120    60 |       5005    3747.71    3747.71 |      639    3903.55   619 / 1014      36072 |      -1.23    80     2  
BCP:   178 /   120    60 |       5005    3747.71    3747.71 |      640    3903.55   619 / 1014      36074 |      -1.23    80     2  
BCP:   178 /   120    60 |       5005    3747.71    3747.71 |      641    3903.55   619 / 1014      36076 |      -1.23    80     2  
BCP:   178 /   120    60 |       5005    3747.71    3747.71 |      642    3903.52   620 / 1015      36078 |      -0.30    80     4  
BCP:   178 /   120    60 |       5005    3747.71    3747.71 |      643    3903.52   620 / 1015      36082 |      -0.54    80     2  
BCP:   178 /   120    60 |       5005    3747.71    3747.71 |      644    3903.52   620 / 1015      36084 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   181 /   122    61 |       5005    3747.71    3747.71 |        -          -            -          - |          -     -     - 
BCP:   181 /   122    61 |       5005    3747.71    3747.71 |      645    3908.70   629 / 1026      36075 |      -8.56    73    32  
BCP:   181 /   122    61 |       5005    3747.71    3747.71 |      646    3908.70   629 / 1026      36107 |      -3.59    80    15  
BCP:   181 /   122    61 |       5005    3747.71    3747.71 |      647    3908.70   629 / 1026      36122 |      -2.78    80     8  
BCP:   181 /   122    61 |       5005    3747.71    3747.71 |      648    3908.67   625 / 1022      36130 |      -1.04    80     6  
BCP:   181 /   122    61 |       5005    3747.71    3747.71 |      649    3908.67   625 / 1022      36136 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   184 /   124    62 |       5005    3747.71    3747.71 |        -          -            -          - |          -     -     - 
BCP:   184 /   124    62 |       5005    3747.71    3747.71 |      650    3936.13   610 / 1010      36134 |     -18.43    40    69  
BCP:   184 /   124    62 |       5005    3747.71    3747.71 |      651    3936.02   610 / 1010      36185 |     -17.57    42    53  
BCP:   184 /   124    62 |       5005    3747.71    3747.71 |      652    3934.06   615 / 1015      36238 |      -9.90    41    70  
BCP:   184 /   124    62 |       5005    3747.71    3747.71 |      653    3933.75   611 / 1011      36308 |     -10.22    60    54  
BCP:   184 /   124    62 |       5005    3747.71    3747.71 |      654    3933.12   613 / 1013      36362 |     -12.61    65    46  
BCP:   184 /   124    62 |       5005    3747.71    3747.71 |      655    3932.98   615 / 1015      36408 |     -13.38    80    28  
BCP:   184 /   124    62 |       5005    3747.71    3747.71 |      656    3929.43   615 / 1014      36436 |      -2.44    48    61  
BCP:   184 /   124    62 |       5005    3747.71    3747.71 |      657    3929.37   609 / 1008      36497 |     -14.21    49    34  
BCP:   184 /   124    62 |       5005    3747.71    3747.71 |      658    3929.34   608 / 1007      36531 |      -6.01    80    28  
BCP:   184 /   124    62 |       5005    3747.71    3747.71 |      659    3929.32   612 / 1011      36559 |      -2.38    80    18  
BCP:   184 /   124    62 |       5005    3747.71    3747.71 |      660    3929.32   612 / 1011      36577 |      -5.00    80    26  
BCP:   184 /   124    62 |       5005    3747.71    3747.71 |      661    3929.31   610 / 1009      36603 |      -1.04    80    10  
BCP:   184 /   124    62 |       5005    3747.71    3747.71 |      662    3929.31   610 / 1009      36613 |      -2.22    80    12  
BCP:   184 /   124    62 |       5005    3747.71    3747.71 |      663    3929.31   610 / 1009      36625 |      -4.42    80     6  
BCP:   184 /   124    62 |       5005    3747.71    3747.71 |      664    3928.66   598 /  997      36631 |      -0.87    80    18  
BCP:   184 /   124    62 |       5005    3747.71    3747.71 |      665    3928.65   604 / 1003      36649 |      -0.94    80     6  
BCP:   184 /   124    62 |       5005    3747.71    3747.71 |      666    3928.65   604 / 1003      36655 |      -0.94    80     2  
BCP:   184 /   124    62 |       5005    3747.71    3747.71 |      667    3928.65   604 / 1003      36657 |      -0.94    80     2  
BCP:   184 /   124    62 |       5005    3747.71    3747.71 |      668    3928.65   604 / 1003      36659 |      -0.31    80     2  
BCP:   184 /   124    62 |       5005    3747.71    3747.71 |      669    3928.65   604 / 1003      36661 |      -0.94    80     2  
BCP:   184 /   124    62 |       5005    3747.71    3747.71 |      670    3928.65   604 / 1003      36663 |      -0.63    80     2  
BCP:   184 /   124    62 |       5005    3747.71    3747.71 |      671    3928.65   604 / 1003      36665 |      -0.94    80     4  
BCP:   184 /   124    62 |       5005    3747.71    3747.71 |      672    3928.65   604 / 1003      36669 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   187 /   126    63 |       5005    3747.71    3747.71 |        -          -            -          - |          -     -     - 
BCP:   187 /   126    63 |       5005    3747.71    3747.71 |      673    3935.17   584 /  987      36661 |     -10.00    61    51  
BCP:   187 /   126    63 |       5005    3747.71    3747.71 |      674    3934.88   591 /  994      36712 |      -7.84    80    38  
BCP:   187 /   126    63 |       5005    3747.71    3747.71 |      675    3934.63   585 /  988      36750 |      -4.50    80    30  
BCP:   187 /   126    63 |       5005    3747.71    3747.71 |      676    3934.43   589 /  991      36780 |      -6.91    80    24  
BCP:   187 /   126    63 |       5005    3747.71    3747.71 |      677    3934.43   589 /  991      36804 |      -6.91    80    16  
BCP:   187 /   126    63 |       5005    3747.71    3747.71 |      678    3933.76   583 /  985      36820 |      -1.16    80    16  
BCP:   187 /   126    63 |       5005    3747.71    3747.71 |      679    3933.76   584 /  986      36836 |     -10.16    80     4  
BCP:   187 /   126    63 |       5005    3747.71    3747.71 |      680    3933.76   584 /  986      36840 |      -9.80    80     4  
BCP:   187 /   126    63 |       5005    3747.71    3747.71 |      681    3933.76   584 /  986      36844 |     -11.00    80     4  
BCP:   187 /   126    63 |       5005    3747.71    3747.71 |      682    3933.76   584 /  986      36848 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   190 /   128    64 |       5005    3747.71    3747.71 |        -          -            -          - |          -     -     - 
BCP:   190 /   128    64 |       5005    3747.71    3747.71 |      683    3946.26   569 /  975      36844 |      -7.77    64    40  
BCP:   190 /   128    64 |       5005    3747.71    3747.71 |      684    3945.85   576 /  982      36884 |     -12.12    62    35  
BCP:   190 /   128    64 |       5005    3747.71    3747.71 |      685    3944.94   577 /  983      36919 |      -7.17    80    53  
BCP:   190 /   128    64 |       5005    3747.71    3747.71 |      686    3944.67   569 /  975      36972 |      -6.44    80    33  
BCP:   190 /   128    64 |       5005    3747.71    3747.71 |      687    3943.84   572 /  978      37005 |      -2.99    80    12  
BCP:   190 /   128    64 |       5005    3747.71    3747.71 |      688    3943.84   572 /  978      37017 |      -3.74    80    10  
BCP:   190 /   128    64 |       5005    3747.71    3747.71 |      689    3943.84   572 /  978      37027 |      -2.77    80    10  
BCP:   190 /   128    64 |       5005    3747.71    3747.71 |      690    3943.84   572 /  978      37037 |      -3.58    80     8  
BCP:   190 /   128    64 |       5005    3747.71    3747.71 |      691    3943.84   572 /  978      37045 |      -3.33    80     8  
BCP:   190 /   128    64 |       5005    3747.71    3747.71 |      692    3943.84   572 /  978      37053 |      -6.21    80     2  
BCP:   190 /   128    64 |       5005    3747.71    3747.71 |      693    3943.84   572 /  978      37055 |      -0.79    80     2  
BCP:   190 /   128    64 |       4830    3747.71    3747.71 |      694    3943.84   572 /  978      37057 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |        -          -            -          - |          -     -     - 
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      695    3959.40   588 /  997      36911 |      -8.99    45    57  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      696    3958.90   578 /  987      36925 |      -9.72    63    62  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      697    3957.49   579 /  988      36987 |      -5.00    49    38  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      698    3957.45   579 /  988      37013 |     -20.00    79    52  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      699    3957.45   585 /  994      37065 |      -6.85    80    26  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      700    3957.45   585 /  994      37091 |      -5.00    80    18  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      701    3957.18   582 /  991      37109 |     -10.01    80    24  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      702    3957.18   582 /  991      37133 |     -20.00    80    24  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      703    3957.06   582 /  991      37157 |      -3.20    80     8  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      704    3957.06   582 /  991      37165 |     -12.54    80     8  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      705    3957.06   582 /  991      37173 |      -1.38    80     4  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      706    3957.06   582 /  991      37177 |     -20.00    80     4  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      707    3957.06   582 /  991      37181 |      -7.50    80     8  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      708    3956.06   559 /  968      37189 |     -19.46    80    18  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      709    3955.97   572 /  981      37207 |      -3.34    80    14  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      710    3955.97   573 /  982      37221 |      -5.75    80     6  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      711    3955.47   555 /  964      37227 |      -2.32    80     8  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      712    3955.47   555 /  964      37235 |     -11.13    80     6  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      713    3955.47   555 /  964      37241 |     -13.08    80     4  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      714    3955.47   555 /  964      37245 |     -23.64    80     2  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      715    3955.47   555 /  964      37247 |     -25.66    80     4  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      716    3953.97   563 /  972      37251 |     -23.64    80    20  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      717    3951.98   551 /  960      37271 |      -7.85    80    12  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      718    3951.98   551 /  960      37283 |      -6.39    80     2  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      719    3951.98   551 /  960      37285 |     -13.97    80     2  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      720    3951.98   551 /  960      37287 |      -3.04    80     6  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      721    3951.98   551 /  960      37293 |      -8.17    80     4  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      722    3951.98   551 /  960      37297 |      -0.02    80     2  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      723    3951.98   551 /  960      37299 |      -0.90    80     2  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      724    3951.98   551 /  960      37301 |      -3.03    80     2  
BCP:   193 /   130    65 |       4830    3747.71    3747.71 |      725    3951.98   551 /  960      37303 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   196 /   132    66 |       4830    3747.71    3747.71 |        -          -            -          - |          -     -     - 
BCP:   196 /   132    66 |       4830    3747.71    3747.71 |      726    3964.49   538 /  951      37297 |      -6.15    80    28  
BCP:   196 /   132    66 |       4830    3747.71    3747.71 |      727    3964.48   536 /  949      37325 |      -6.69    80    16  
BCP:   196 /   132    66 |       4830    3747.71    3747.71 |      728    3964.48   536 /  949      37341 |      -8.77    80    12  
BCP:   196 /   132    66 |       4830    3747.71    3747.71 |      729    3964.11   531 /  944      37353 |      -5.43    80    28  
BCP:   196 /   132    66 |       4830    3747.71    3747.71 |      730    3964.11   531 /  944      37381 |     -19.22    80    10  
BCP:   196 /   132    66 |       4830    3747.71    3747.71 |      731    3964.11   531 /  944      37391 |      -1.20    80    12  
BCP:   196 /   132    66 |       4830    3747.71    3747.71 |      732    3964.09   534 /  947      37391 |      -6.05    80     6  
BCP:   196 /   132    66 |       4830    3747.71    3747.71 |      733    3963.86   533 /  946      37397 |      -2.10    80     8  
BCP:   196 /   132    66 |       4830    3747.71    3747.71 |      734    3963.86   533 /  946      37405 |      -1.41    80     4  
BCP:   196 /   132    66 |       4830    3747.71    3747.71 |      735    3963.86   533 /  946      37409 |      -2.60    80     2  
BCP:   196 /   132    66 |       4830    3747.71    3747.71 |      736    3963.86   533 /  946      37411 |      -2.49    80     2  
BCP:   196 /   132    66 |       4830    3747.71    3747.71 |      737    3963.86   533 /  946      37413 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   199 /   134    67 |       4830    3747.71    3747.71 |        -          -            -          - |          -     -     - 
BCP:   199 /   134    67 |       4830    3747.71    3747.71 |      738    3973.89   539 /  955      37411 |     -15.61    59    40  
BCP:   199 /   134    67 |       4830    3747.71    3747.71 |      739    3973.77   543 /  959      37437 |     -12.00    64    42  
BCP:   199 /   134    67 |       4830    3747.71    3747.71 |      740    3973.77   543 /  959      37479 |     -12.00    80    23  
BCP:   199 /   134    67 |       4830    3747.71    3747.71 |      741    3973.73   539 /  955      37502 |      -8.41    80    20  
BCP:   199 /   134    67 |       4830    3747.71    3747.71 |      742    3973.73   541 /  957      37522 |      -8.25    80    12  
BCP:   199 /   134    67 |       4830    3747.71    3747.71 |      743    3973.73   541 /  957      37534 |      -6.40    80    10  
BCP:   199 /   134    67 |       4830    3747.71    3747.71 |      744    3973.73   541 /  957      37544 |      -4.72    80     2  
BCP:   199 /   134    67 |       4830    3747.71    3747.71 |      745    3973.73   541 /  957      37546 |      -4.72    80     4  
BCP:   199 /   134    67 |       4830    3747.71    3747.71 |      746    3973.55   539 /  955      37550 |      -5.55    80    20  
BCP:   199 /   134    67 |       4830    3747.71    3747.71 |      747    3973.55   539 /  955      37570 |      -3.60    80     4  
BCP:   199 /   134    67 |       4830    3747.71    3747.71 |      748    3973.55   539 /  955      37574 |      -3.60    80     2  
BCP:   199 /   134    67 |       4830    3747.71    3747.71 |      749    3973.53   541 /  957      37576 |      -1.06    80     6  
BCP:   199 /   134    67 |       4830    3747.71    3747.71 |      750    3973.53   541 /  957      37582 |      -2.22    80     4  
BCP:   199 /   134    67 |       4830    3747.71    3747.71 |      751    3973.53   541 /  957      37586 |      -2.22    80     6  
BCP:   199 /   134    67 |       4830    3747.71    3747.71 |      752    3973.53   541 /  957      37592 |      -0.35    80     2  
BCP:   199 /   134    67 |       4830    3747.71    3747.71 |      753    3973.53   541 /  957      37594 |      -0.35    80     2  
BCP:   199 /   134    67 |       4830    3747.71    3747.71 |      754    3973.53   541 /  957      37596 |      -0.35    80     2  
BCP:   199 /   134    67 |       4830    3747.71    3747.71 |      755    3973.53   541 /  957      37598 |      -0.35    80     2  
BCP:   199 /   134    67 |       4830    3747.71    3747.71 |      756    3973.53   541 /  957      37600 |      -0.35    80     2  
BCP:   199 /   134    67 |       4830    3747.71    3747.71 |      757    3973.53   541 /  957      37602 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   202 /   136    68 |       4830    3747.71    3747.71 |        -          -            -          - |          -     -     - 
BCP:   202 /   136    68 |       4830    3747.71    3747.71 |      758    3994.41   512 /  931      37600 |     -14.63    49    55  
BCP:   202 /   136    68 |       4830    3747.71    3747.71 |      759    3993.62   504 /  923      37637 |     -12.76    48    61  
BCP:   202 /   136    68 |       4830    3747.71    3747.71 |      760    3993.42   502 /  921      37698 |     -19.37    76    57  
BCP:   202 /   136    68 |       4830    3747.71    3747.71 |      761    3991.07   511 /  930      37755 |      -7.80    77    31  
BCP:   202 /   136    68 |       4830    3747.71    3747.71 |      762    3990.30   507 /  926      37786 |     -14.82    80    28  
BCP:   202 /   136    68 |       4830    3747.71    3747.71 |      763    3990.29   504 /  923      37814 |      -9.98    80    10  
BCP:   202 /   136    68 |       4830    3747.71    3747.71 |      764    3989.41   506 /  925      37824 |     -12.92    80    27  
BCP:   202 /   136    68 |       4830    3747.71    3747.71 |      765    3989.40   510 /  929      37851 |      -8.52    80    14  
BCP:   202 /   136    68 |       4830    3747.71    3747.71 |      766    3989.40   510 /  929      37865 |      -9.60    80    10  
BCP:   202 /   136    68 |       4830    3747.71    3747.71 |      767    3989.24   508 /  927      37875 |      -3.80    80    16  
BCP:   202 /   136    68 |       4830    3747.71    3747.71 |      768    3989.24   508 /  927      37891 |      -2.27    80     6  
BCP:   202 /   136    68 |       4830    3747.71    3747.71 |      769    3989.22   502 /  921      37897 |      -3.46    80     8  
BCP:   202 /   136    68 |       4830    3747.71    3747.71 |      770    3989.22   502 /  921      37905 |      -4.42    80     2  
BCP:   202 /   136    68 |       4830    3747.71    3747.71 |      771    3989.22   502 /  921      37907 |      -7.98    80     2  
BCP:   202 /   136    68 |       4830    3747.71    3747.71 |      772    3989.22   502 /  921      37909 |      -8.02    80     2  
BCP:   202 /   136    68 |       4830    3747.71    3747.71 |      773    3989.22   502 /  921      37911 |      -3.28    80     2  
BCP:   202 /   136    68 |       4830    3747.71    3747.71 |      774    3989.22   502 /  921      37913 |      -3.28    80     2  
BCP:   202 /   136    68 |       4830    3747.71    3747.71 |      775    3989.22   502 /  921      37915 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   205 /   138    69 |       4830    3747.71    3747.71 |        -          -            -          - |          -     -     - 
BCP:   205 /   138    69 |       4830    3747.71    3747.71 |      776    4010.13   479 /  902      37911 |     -15.00    57    42  
BCP:   205 /   138    69 |       4830    3747.71    3747.71 |      777    4009.92   474 /  897      37931 |     -29.57    65    45  
BCP:   205 /   138    69 |       4830    3747.71    3747.71 |      778    4009.19   480 /  903      37976 |     -14.93    75    47  
BCP:   205 /   138    69 |       4830    3747.71    3747.71 |      779    4008.75   484 /  907      38023 |     -16.79    80    34  
BCP:   205 /   138    69 |       4830    3747.71    3747.71 |      780    4008.75   484 /  907      38045 |     -15.95    80    20  
