BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       17    2595.85   386 /  399       4734 |    -528.04    15   280  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       18    2053.12   402 /  411       5014 |     -23.16    15   266  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       19    2010.35   413 /  420       5280 |    -103.83    15   292  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       20    1779.38   402 /  410       5572 |     -55.00    16   240  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       21    1757.18   411 /  417       5812 |     -78.16    16   185  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       22    1660.16   425 /  429       5997 |     -59.04    19   111  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       23    1631.44   410 /  416       6108 |     -46.95    20   118  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       24    1603.30   369 /  382       6226 |     -70.00    30   117  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       25    1565.14   390 /  399       6343 |      -4.32    18    70  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       26    1563.35   391 /  398       6413 |     -13.45    15   124  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       27    1557.67   382 /  391       6537 |     -41.50    30    90  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       28    1546.31   405 /  411       6627 |     -11.35    30    46  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       29    1537.23   354 /  371       6673 |     -25.00    30    54  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       30    1534.75   382 /  393       6727 |     -10.88    30    28  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       31    1534.64   382 /  394       6755 |     -11.48    30    44  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       32    1533.46   393 /  402       6799 |      -9.02    30    34  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       33    1532.71   367 /  379       6833 |      -6.30    30    26  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       34    1529.67   374 /  383       6859 |     -13.00    30    22  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       35    1524.31   378 /  388       6881 |      -5.38    30    44  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       36    1522.81   362 /  378       6925 |      -6.25    30    38  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       37    1521.17   361 /  379       6963 |     -10.00    30    20  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       38    1517.71   378 /  390       6983 |      -4.94    30    28  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       39    1517.40   382 /  395       7011 |      -1.21    30    20  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       40    1517.32   383 /  396       7031 |      -1.66    30    20  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       41    1517.18   377 /  390       7051 |      -5.31    30    10  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       42    1517.17   375 /  389       7061 |      -1.25    30    10  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       43    1516.61   365 /  379       7071 |      -0.64    30     4  
BCP:     0 /     0     0 |       2200 9999999.00 9999999.00 |       44    1516.61   365 /  379       7075 |      -2.71    30     2  
BCP:     0 /     0     0 |       2200 9999999.00 9999999.00 |       45    1516.61   365 /  379       7023 |      -0.85    30     6  
BCP:     0 /     0     0 |       2200 9999999.00 9999999.00 |       46    1516.61   365 /  379       7029 |      -5.96    30     4  
BCP:     0 /     0     0 |       2200 9999999.00 9999999.00 |       47    1516.61   365 /  379       7033 |      -0.64    30     2  
BCP:     0 /     0     0 |       2200 9999999.00 9999999.00 |       48    1516.61   367 /  381       7035 |      -0.46    30     4  
BCP:     0 /     0     0 |       2200 9999999.00 9999999.00 |       49    1516.60   358 /  373       7039 |      -4.20    30     6  
BCP:     0 /     0     0 |       2200 9999999.00 9999999.00 |       50    1516.60   358 /  373       7045 |      -9.93    30     6  
BCP:     0 /     0     0 |       2200 9999999.00 9999999.00 |       51    1516.60   358 /  373       7051 |      -1.25    30     2  
BCP:     0 /     0     0 |       2200 9999999.00 9999999.00 |       52    1516.60   358 /  373       7053 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     1 /     2     1 |       2200    1516.60    1516.60 |        -          -            -          - |          -     -     - 
BCP:     1 /     2     1 |       2200    1516.60    1516.60 |       53    1518.48   341 /  366       7053 |      -2.57    30    32  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        -          -            -          - |          -     -     - 
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        1 60021067.57    18 /   18         30 | -9999259.00    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        2 60016215.70    34 /   40        330 | -9999041.68    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        3 50013721.44    63 /   66        630 | -9999969.00    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        4 50009926.16    58 /   83        930 | -9999296.19    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        5 30009658.64    70 /  106       1230 | -9999904.00    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        6 20010074.87    84 /  128       1530 |   -1223.75    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        7 20006870.67   147 /  183       1830 | -10000008.00    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        8 20005449.21   147 /  189       2130 |    -375.00    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        9 20003819.57   171 /  204       2430 | -10000100.55    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       10 10005416.11   231 /  255       2730 |    -265.42    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       11 10004317.85   254 /  271       3030 | -10000128.55    15   277  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       12 10003579.75   249 /  274       3307 |    -267.42    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       13 10002768.32   299 /  311       3607 | -10000013.29    15   285  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       14 10002214.04   338 /  348       3892 |     -88.55    15   286  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       15 10001945.86   338 /  348       4178 | -9999972.11    15   256  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       16    2695.13   376 /  386       4434 |     -75.58    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       17    2595.85   386 /  399       4734 |    -528.04    15   280  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       18    2053.12   402 /  411       5014 |     -23.16    15   266  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       19    2010.35   413 /  420       5280 |    -103.83    15   292  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       20    1779.38   402 /  410       5572 |     -55.00    16   240  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       21    1757.18   411 /  417       5812 |     -78.16    16   185  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       22    1660.16   425 /  429       5997 |     -59.04    19   111  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       23    1631.44   410 /  416       6108 |     -46.95    20   118  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       24    1603.30   369 /  382       6226 |     -70.00    30   117  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       25    1565.14   390 /  399       6343 |      -4.32    18    70  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       26    1563.35   391 /  398       6413 |     -13.45    15   124  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       27    1557.67   382 /  391       6537 |     -41.50    30    90  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       28    1546.31   405 /  411       6627 |     -11.35    30    46  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       29    1537.23   354 /  371       6673 |     -25.00    30    54  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       30    1534.75   382 /  393       6727 |     -10.88    30    28  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       31    1534.64   382 /  394       6755 |     -11.48    30    44  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       32    1533.46   393 /  402       6799 |      -9.02    30    34  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       33    1532.71   367 /  379       6833 |      -6.30    30    26  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       34    1529.67   374 /  383       6859 |     -13.00    30    22  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       35    1524.31   378 /  388       6881 |      -5.38    30    44  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       36    1522.81   362 /  378       6925 |      -6.25    30    38  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       37    1521.17   361 /  379       6963 |     -10.00    30    20  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       38    1517.71   378 /  390       6983 |      -4.94    30    28  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       39    1517.40   382 /  395       7011 |      -1.21    30    20  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       40    1517.32   383 /  396       7031 |      -1.66    30    20  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       41    1517.18   377 /  390       7051 |      -5.31    30    10  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       42    1517.17   375 /  389       7061 |      -1.25    30    10  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       43    1516.61   365 /  379       7071 |      -0.64    30     4  
BCP:     0 /     0     0 |       2200 9999999.00 9999999.00 |       44    1516.61   365 /  379       7075 |      -2.71    30     2  
BCP:     0 /     0     0 |       2200 9999999.00 9999999.00 |       45    1516.61   365 /  379       7023 |      -0.85    30     6  
BCP:     0 /     0     0 |       2200 9999999.00 9999999.00 |       46    1516.61   365 /  379       7029 |      -5.96    30     4  
BCP:     0 /     0     0 |       2200 9999999.00 9999999.00 |       47    1516.61   365 /  379       7033 |      -0.64    30     2  
BCP:     0 /     0     0 |       2200 9999999.00 9999999.00 |       48    1516.61   367 /  381       7035 |      -0.46    30     4  
BCP:     0 /     0     0 |       2200 9999999.00 9999999.00 |       49    1516.60   358 /  373       7039 |      -4.20    30     6  
BCP:     0 /     0     0 |       2200 9999999.00 9999999.00 |       50    1516.60   358 /  373       7045 |      -9.93    30     6  
BCP:     0 /     0     0 |       2200 9999999.00 9999999.00 |       51    1516.60   358 /  373       7051 |      -1.25    30     2  
BCP:     0 /     0     0 |       2200 9999999.00 9999999.00 |       52    1516.60   358 /  373       7053 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     1 /     2     1 |       2200    1516.60    1516.60 |        -          -            -          - |          -     -     - 
BCP:     1 /     2     1 |       2200    1516.60    1516.60 |       53    1518.48   341 /  366       7053 |      -2.57    30    32  
BCP:     1 /     2     1 |       2200    1516.60    1516.60 |       54    1518.44   342 /  367       7085 |      -1.35    30    12  
BCP:     1 /     2     1 |       2200    1516.60    1516.60 |       55    1518.10   339 /  364       7097 |      -1.31    30     6  
BCP:     1 /     2     1 |       2200    1516.60    1516.60 |       56    1518.10   339 /  364       7103 |      -2.13    30     8  
BCP:     1 /     2     1 |       2200    1516.60    1516.60 |       57    1518.10   339 /  364       7111 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     4 /     4     2 |       2200    1516.60    1516.60 |        -          -            -          - |          -     -     - 
BCP:     4 /     4     2 |       2200    1516.60    1516.60 |       58    1518.96   325 /  357       7111 |      -0.13    30     4  
BCP:     4 /     4     2 |       2200    1516.60    1516.60 |       59    1518.96   325 /  357       7115 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     7 /     6     3 |       2200    1516.60    1516.60 |        -          -            -          - |          -     -     - 
BCP:     7 /     6     3 |       2200    1516.60    1516.60 |       60    1519.00   308 /  344       7115 |      -3.13    30    20  
BCP:     7 /     6     3 |       2200    1516.60    1516.60 |       61    1518.97   318 /  353       7135 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    10 /     8     4 |       2200    1516.60    1516.60 |        -          -            -          - |          -     -     - 
BCP:    10 /     8     4 |       2200    1516.60    1516.60 |       62    1520.01   301 /  342       7135 |      -2.34    28    57  
BCP:    10 /     8     4 |       2200    1516.60    1516.60 |       63    1519.55   308 /  347       7192 |      -4.00    30    25  
BCP:    10 /     8     4 |       2200    1516.60    1516.60 |       64    1519.43   302 /  341       7217 |      -4.58    30     8  
BCP:    10 /     8     4 |       2200    1516.60    1516.60 |       65    1519.43   302 /  341       7225 |      -2.19    30     4  
BCP:    10 /     8     4 |       2200    1516.60    1516.60 |       66    1519.43   302 /  341       7229 |      -2.50    30     4  
BCP:    10 /     8     4 |       2200    1516.60    1516.60 |       67    1519.38   301 /  341       7233 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    13 /    10     5 |       2115    1516.60    1516.60 |        -          -            -          - |          -     -     - 
BCP:    13 /    10     5 |       2115    1516.60    1516.60 |       68    1522.19   289 /  335       7233 |      -7.16    30    42  
BCP:    13 /    10     5 |       2115    1516.60    1516.60 |       69    1521.77   292 /  337       7253 |      -1.67    30     4  
BCP:    13 /    10     5 |       2115    1516.60    1516.60 |       70    1521.77   292 /  337       7257 |      -1.67    30     6  
BCP:    13 /    10     5 |       2115    1516.60    1516.60 |       71    1521.77   292 /  337       7263 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    16 /    12     6 |       2115    1516.60    1516.60 |        -          -            -          - |          -     -     - 
BCP:    16 /    12     6 |       2115    1516.60    1516.60 |       72    1526.52   284 /  337       7263 |      -3.64    30    72  
BCP:    16 /    12     6 |       2115    1516.60    1516.60 |       73    1526.43   262 /  315       7335 |      -7.50    30    32  
BCP:    16 /    12     6 |       2115    1516.60    1516.60 |       74    1526.17   273 /  325       7367 |      -2.81    30    12  
BCP:    16 /    12     6 |       2115    1516.60    1516.60 |       75    1526.04   262 /  314       7379 |      -7.50    30    16  
BCP:    16 /    12     6 |       2115    1516.60    1516.60 |       76    1526.04   262 /  314       7395 |      -1.29    30     8  
BCP:    16 /    12     6 |       2115    1516.60    1516.60 |       77    1525.91   265 /  317       7403 |      -1.25    30    16  
BCP:    16 /    12     6 |       2115    1516.60    1516.60 |       78    1525.88   260 /  312       7419 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    19 /    14     7 |       2115    1516.60    1516.60 |        -          -            -          - |          -     -     - 
BCP:    19 /    14     7 |       2115    1516.60    1516.60 |       79    1526.71   272 /  328       7419 |      -2.88    30    40  
BCP:    19 /    14     7 |       2115    1516.60    1516.60 |       80    1525.97   253 /  309       7459 |      -1.25    30    16  
BCP:    19 /    14     7 |       2115    1516.60    1516.60 |       81    1525.97   253 /  309       7475 |      -1.00    30    16  
BCP:    19 /    14     7 |       2115    1516.60    1516.60 |       82    1525.94   250 /  306       7491 |      -0.83    30    10  
BCP:    19 /    14     7 |       2115    1516.60    1516.60 |       83    1525.94   250 /  306       7501 |      -0.83    30     8  
BCP:    19 /    14     7 |       2115    1516.60    1516.60 |       84    1525.88   251 /  307       7509 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    22 /    16     8 |       2115    1516.60    1516.60 |        -          -            -          - |          -     -     - 
BCP:    22 /    16     8 |       2115    1516.60    1516.60 |       85    1527.39   263 /  322       7509 |      -3.49    30    29  
BCP:    22 /    16     8 |       2115    1516.60    1516.60 |       86    1526.83   252 /  311       7538 |      -1.25    30    26  
BCP:    22 /    16     8 |       2115    1516.60    1516.60 |       87    1526.62   258 /  317       7564 |      -1.33    30    10  
BCP:    22 /    16     8 |       2115    1516.60    1516.60 |       88    1526.52   257 /  316       7574 |      -1.55    30    12  
BCP:    22 /    16     8 |       2115    1516.60    1516.60 |       89    1526.51   252 /  311       7586 |      -0.69    30     4  
BCP:    22 /    16     8 |       2115    1516.60    1516.60 |       90    1526.51   252 /  311       7590 |      -0.66    30     2  
BCP:    22 /    16     8 |       2115    1516.60    1516.60 |       91    1526.51   252 /  311       7592 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    25 /    18     9 |       2115    1516.60    1516.60 |        -          -            -          - |          -     -     - 
BCP:    25 /    18     9 |       2115    1516.60    1516.60 |       92    1534.96   265 /  325       7592 |      -8.41    30    34  
BCP:    25 /    18     9 |       2115    1516.60    1516.60 |       93    1533.62   265 /  325       7626 |      -3.71    30    22  
BCP:    25 /    18     9 |       2115    1516.60    1516.60 |       94    1533.62   258 /  318       7648 |      -1.93    30    12  
BCP:    25 /    18     9 |       2115    1516.60    1516.60 |       95    1533.61   263 /  323       7660 |      -0.10    30     2  
BCP:    25 /    18     9 |       2115    1516.60    1516.60 |       96    1533.61   263 /  323       7662 |      -1.64    30     2  
BCP:    25 /    18     9 |       2115    1516.60    1516.60 |       97    1533.61   263 /  323       7664 |      -0.10    30     2  
BCP:    25 /    18     9 |       2115    1516.60    1516.60 |       98    1533.61   263 /  323       7666 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    28 /    20    10 |       2115    1516.60    1516.60 |        -          -            -          - |          -     -     - 
BCP:    28 /    20    10 |       2115    1516.60    1516.60 |       99    1533.61   261 /  325       7664 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    31 /    22    11 |       2115    1516.60    1516.60 |        -          -            -          - |          -     -     - 
BCP:    31 /    22    11 |       2115    1516.60    1516.60 |      100    1539.38   243 /  310       7664 |     -12.09    30    44  
BCP:    31 /    22    11 |       2115    1516.60    1516.60 |      101    1539.24   238 /  305       7708 |      -3.12    30    10  
BCP:    31 /    22    11 |       2115    1516.60    1516.60 |      102    1539.19   235 /  302       7718 |      -0.77    30    14  
BCP:    31 /    22    11 |       2115    1516.60    1516.60 |      103    1539.19   235 /  302       7732 |      -0.36    30     2  
BCP:    31 /    22    11 |       2115    1516.60    1516.60 |      104    1539.19   235 /  302       7734 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    34 /    24    12 |       2115    1516.60    1516.60 |        -          -            -          - |          -     -     - 
BCP:    34 /    24    12 |       2115    1516.60    1516.60 |      105    1544.54   239 /  309       7734 |      -0.77    30    18  
BCP:    34 /    24    12 |       2115    1516.60    1516.60 |      106    1544.52   238 /  308       7752 |      -0.34    30     6  
BCP:    34 /    24    12 |       2115    1516.60    1516.60 |      107    1544.50   236 /  306       7758 |      -0.02    30     2  
BCP:    34 /    24    12 |       2115    1516.60    1516.60 |      108    1544.50   236 /  306       7760 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    37 /    26    13 |       2115    1516.60    1516.60 |        -          -            -          - |          -     -     - 
BCP:    37 /    26    13 |       2115    1516.60    1516.60 |      109    1572.88   135 /  212       7760 |     -30.00    26    40  
BCP:    37 /    26    13 |       2115    1516.60    1516.60 |      110    1561.93   212 /  284       7776 |     -10.00    30    56  
BCP:    37 /    26    13 |       2115    1516.60    1516.60 |      111    1561.63   210 /  283       7832 |      -7.50    30    16  
BCP:    37 /    26    13 |       2115    1516.60    1516.60 |      112    1561.63   210 /  283       7848 |      -1.25    30     6  
BCP:    37 /    26    13 |       2115    1516.60    1516.60 |      113    1561.63   210 /  283       7854 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    40 /    28    14 |       2115    1516.60    1516.60 |        -          -            -          - |          -     -     - 
BCP:    40 /    28    14 |       2115    1516.60    1516.60 |      114    1564.55   224 /  299       7853 |      -8.75    30    21  
BCP:    40 /    28    14 |       2115    1516.60    1516.60 |      115    1564.53   225 /  300       7874 |      -9.59    30    22  
BCP:    40 /    28    14 |       2115    1516.60    1516.60 |      116    1562.88   178 /  254       7896 |     -11.74    30    24  
BCP:    40 /    28    14 |       2115    1516.60    1516.60 |      117    1562.88   178 /  254       7920 |      -4.44    30    12  
BCP:    40 /    28    14 |       2115    1516.60    1516.60 |      118    1562.88   178 /  254       7932 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    43 /    30    15 |       2035    1516.60    1516.60 |        -          -            -          - |          -     -     - 
BCP:    43 /    30    15 |       2035    1516.60    1516.60 |      119    1571.22   195 /  274       7930 |      -6.67    30    30  
BCP:    43 /    30    15 |       2035    1516.60    1516.60 |      120    1571.22   195 /  274       7889 |      -8.33    30     8  
BCP:    43 /    30    15 |       2035    1516.60    1516.60 |      121    1571.22   195 /  274       7897 |      -6.48    30    20  
BCP:    43 /    30    15 |       2035    1516.60    1516.60 |      122    1571.05   193 /  272       7917 |     -10.00    30    24  
BCP:    43 /    30    15 |       2035    1516.60    1516.60 |      123    1571.05   193 /  272       7941 |      -5.00    30    10  
BCP:    43 /    30    15 |       2035    1516.60    1516.60 |      124    1571.05   193 /  272       7951 |     -14.25    30     4  
BCP:    43 /    30    15 |       2035    1516.60    1516.60 |      125    1571.05   193 /  272       7955 |     -10.50    30    10  
BCP:    43 /    30    15 |       2035    1516.60    1516.60 |      126    1571.05   193 /  272       7965 |      -9.50    30    16  
BCP:    43 /    30    15 |       2035    1516.60    1516.60 |      127    1571.05   193 /  272       7981 |     -10.00    30    10  
BCP:    43 /    30    15 |       2035    1516.60    1516.60 |      128    1571.05   193 /  272       7991 |      -5.00    30     7  
BCP:    43 /    30    15 |       2035    1516.60    1516.60 |      129    1571.05   193 /  272       7998 |      -4.00    30     8  
BCP:    43 /    30    15 |       2035    1516.60    1516.60 |      130    1571.05   193 /  272       8006 |      -5.50    30     8  
BCP:    43 /    30    15 |       2035    1516.60    1516.60 |      131    1571.05   193 /  272       8014 |      -3.00    30     4  
BCP:    43 /    30    15 |       2035    1516.60    1516.60 |      132    1571.05   193 /  272       8018 |      -1.00    30     6  
BCP:    43 /    30    15 |       2035    1516.60    1516.60 |      133    1571.05   193 /  272       8024 |     -10.00    30     2  
BCP:    43 /    30    15 |       2035    1516.60    1516.60 |      134    1571.05   193 /  272       8026 |      -1.50    30     6  
BCP:    43 /    30    15 |       2035    1516.60    1516.60 |      135    1571.05   193 /  272       8032 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    46 /    32    16 |       2035    1516.60    1516.60 |        -          -            -          - |          -     -     - 
BCP:    46 /    32    16 |       2035    1516.60    1516.60 |      136    1583.30   187 /  269       8026 |      -8.75    30    26  
BCP:    46 /    32    16 |       2035    1516.60    1516.60 |      137    1583.12   185 /  268       8052 |     -10.00    30    24  
BCP:    46 /    32    16 |       2035    1516.60    1516.60 |      138    1582.31   189 /  272       8076 |      -9.14    30    34  
BCP:    46 /    32    16 |       2035    1516.60    1516.60 |      139    1582.31   189 /  272       8110 |     -10.00    30    18  
BCP:    46 /    32    16 |       2035    1516.60    1516.60 |      140    1580.38   196 /  278       8128 |     -12.50    30    12  
BCP:    46 /    32    16 |       2035    1516.60    1516.60 |      141    1579.55   194 /  276       8140 |     -10.00    30    16  
BCP:    46 /    32    16 |       2035    1516.60    1516.60 |      142    1579.27   198 /  280       8156 |      -3.33    30    10  
BCP:    46 /    32    16 |       2035    1516.60    1516.60 |      143    1579.27   198 /  280       8166 |     -11.51    30     8  
BCP:    46 /    32    16 |       2035    1516.60    1516.60 |      144    1579.27   198 /  280       8174 |      -8.10    30     6  
BCP:    46 /    32    16 |       2035    1516.60    1516.60 |      145    1578.53   194 /  276       8180 |      -5.28    30    10  
BCP:    46 /    32    16 |       2035    1516.60    1516.60 |      146    1578.53   194 /  276       8190 |      -2.78    30     4  
BCP:    46 /    32    16 |       2035    1516.60    1516.60 |      147    1578.53   194 /  276       8194 |      -2.22    30     4  
BCP:    46 /    32    16 |       2035    1516.60    1516.60 |      148    1578.18   191 /  274       8198 |      -2.32    30    10  
BCP:    46 /    32    16 |       2035    1516.60    1516.60 |      149    1578.17   192 /  275       8208 |      -2.69    30     2  
BCP:    46 /    32    16 |       2035    1516.60    1516.60 |      150    1578.17   192 /  275       8210 |      -2.31    30     4  
BCP:    46 /    32    16 |       2035    1516.60    1516.60 |      151    1577.92   193 /  276       8214 |      -1.90    30     4  
BCP:    46 /    32    16 |       2035    1516.60    1516.60 |      152    1577.47   189 /  272       8218 |      -1.50    30    10  
BCP:    46 /    32    16 |       2035    1516.60    1516.60 |      153    1577.47   189 /  272       8228 |      -2.50    30     2  
BCP:    46 /    32    16 |       2035    1516.60    1516.60 |      154    1577.47   189 /  272       8230 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    49 /    34    17 |       2035    1516.60    1516.60 |        -          -            -          - |          -     -     - 
BCP:    49 /    34    17 |       2035    1516.60    1516.60 |      155    1601.22   161 /  247       8230 |     -15.00    30    18  
BCP:    49 /    34    17 |       2035    1516.60    1516.60 |      156    1599.31   161 /  247       8248 |      -9.43    30    18  
BCP:    49 /    34    17 |       2035    1516.60    1516.60 |      157    1599.13   156 /  242       8266 |      -7.08    30    14  
BCP:    49 /    34    17 |       2035    1516.60    1516.60 |      158    1598.88   161 /  247       8280 |      -9.42    30    16  
BCP:    49 /    34    17 |       2035    1516.60    1516.60 |      159    1598.88   161 /  247       8296 |      -2.32    30     6  
BCP:    49 /    34    17 |       2035    1516.60    1516.60 |      160    1598.88   161 /  247       8302 |      -1.00    30     4  
BCP:    49 /    34    17 |       2035    1516.60    1516.60 |      161    1598.88   161 /  247       8306 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    52 /    36    18 |       2035    1516.60    1516.60 |        -          -            -          - |          -     -     - 
