BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   112 /    76    38 |       5650    4553.95    4553.95 |      325    4727.12   525 /  782      23257 |      -2.78    46    60  
BCP:   112 /    76    38 |       5650    4553.95    4553.95 |      326    4727.12   515 /  772      23317 |      -4.01    50    30  
BCP:   112 /    76    38 |       5650    4553.95    4553.95 |      327    4726.59   515 /  772      23347 |      -4.01    50    20  
BCP:   112 /    76    38 |       5650    4553.95    4553.95 |      328    4726.59   515 /  772      23367 |      -2.00    50     8  
BCP:   112 /    76    38 |       5650    4553.95    4553.95 |      329    4726.59   515 /  772      23375 |      -0.97    50     4  
BCP:   112 /    76    38 |       5650    4553.95    4553.95 |      330    4726.59   515 /  772      23379 |      -0.19    50     2  
BCP:   112 /    76    38 |       5650    4553.95    4553.95 |      331    4726.59   515 /  772      23381 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   115 /    78    39 |       5650    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:   115 /    78    39 |       5650    4553.95    4553.95 |      332    4729.70   509 /  769      23377 |      -6.12    50    38  
BCP:   115 /    78    39 |       5650    4553.95    4553.95 |      333    4729.50   490 /  750      23415 |      -7.35    50    31  
BCP:   115 /    78    39 |       5650    4553.95    4553.95 |      334    4728.59   513 /  773      23446 |      -6.49    50    20  
BCP:   115 /    78    39 |       5650    4553.95    4553.95 |      335    4728.59   513 /  773      23466 |      -3.28    50     8  
BCP:   115 /    78    39 |       5650    4553.95    4553.95 |      336    4728.59   513 /  773      23474 |      -9.31    50     8  
BCP:   115 /    78    39 |       5650    4553.95    4553.95 |      337    4728.59   513 /  773      23482 |      -2.41    50     4  
BCP:   115 /    78    39 |       5650    4553.95    4553.95 |      338    4728.59   513 /  773      23486 |      -2.41    50     2  
BCP:   115 /    78    39 |       5650    4553.95    4553.95 |      339    4728.59   513 /  773      23488 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   118 /    80    40 |       5650    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:   118 /    80    40 |       5650    4553.95    4553.95 |      340    4739.35   490 /  753      23486 |     -12.11    25    62  
BCP:   118 /    80    40 |       5650    4553.95    4553.95 |      341    4739.35   490 /  753      23548 |      -8.91    33    69  
BCP:   118 /    80    40 |       5650    4553.95    4553.95 |      342    4739.02   509 /  772      23617 |      -8.27    50    44  
BCP:   118 /    80    40 |       5650    4553.95    4553.95 |      343    4738.64   488 /  751      23661 |      -7.52    50    31  
BCP:   118 /    80    40 |       5650    4553.95    4553.95 |      344    4738.55   487 /  751      23692 |      -6.43    50    36  
BCP:   118 /    80    40 |       5650    4553.95    4553.95 |      345    4738.55   487 /  751      23728 |      -6.82    50    16  
BCP:   118 /    80    40 |       5650    4553.95    4553.95 |      346    4738.55   487 /  751      23744 |      -2.31    50    12  
BCP:   118 /    80    40 |       5650    4553.95    4553.95 |      347    4738.55   487 /  751      23756 |      -2.50    50    14  
BCP:   118 /    80    40 |       5650    4553.95    4553.95 |      348    4738.53   489 /  753      23770 |      -5.88    50    10  
BCP:   118 /    80    40 |       5650    4553.95    4553.95 |      349    4738.53   489 /  753      23780 |      -5.88    50    16  
BCP:   118 /    80    40 |       5650    4553.95    4553.95 |      350    4738.51   493 /  756      23796 |      -6.53    50    16  
BCP:   118 /    80    40 |       5650    4553.95    4553.95 |      351    4738.39   479 /  743      23812 |      -2.22    50    20  
BCP:   118 /    80    40 |       5650    4553.95    4553.95 |      352    4738.39   479 /  743      23832 |      -7.63    50     6  
BCP:   118 /    80    40 |       5650    4553.95    4553.95 |      353    4738.39   479 /  743      23838 |      -2.24    50    12  
BCP:   118 /    80    40 |       5650    4553.95    4553.95 |      354    4738.39   479 /  743      23850 |      -4.94    50     4  
BCP:   118 /    80    40 |       5650    4553.95    4553.95 |      355    4738.39   479 /  743      23854 |     -10.11    50    12  
BCP:   118 /    80    40 |       5650    4553.95    4553.95 |      356    4738.39   479 /  743      23866 |      -1.08    50     4  
BCP:   118 /    80    40 |       5650    4553.95    4553.95 |      357    4738.39   479 /  743      23870 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   121 /    82    41 |       5650    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:   121 /    82    41 |       5650    4553.95    4553.95 |      358    4762.42   465 /  730      23862 |     -43.17    29    77  
BCP:   121 /    82    41 |       5650    4553.95    4553.95 |      359    4751.13   436 /  701      23925 |     -10.78    34    55  
BCP:   121 /    82    41 |       5650    4553.95    4553.95 |      360    4751.11   434 /  699      23980 |     -10.00    50    42  
BCP:   121 /    82    41 |       5650    4553.95    4553.95 |      361    4751.11   431 /  696      24022 |      -3.65    50    18  
BCP:   121 /    82    41 |       5650    4553.95    4553.95 |      362    4751.11   431 /  696      24040 |      -1.75    50    14  
BCP:   121 /    82    41 |       5650    4553.95    4553.95 |      363    4751.07   438 /  703      24054 |      -0.43    50    20  
BCP:   121 /    82    41 |       5650    4553.95    4553.95 |      364    4751.06   448 /  712      24074 |      -4.54    50     6  
BCP:   121 /    82    41 |       5650    4553.95    4553.95 |      365    4751.06   448 /  712      24080 |      -0.71    50     2  
BCP:   121 /    82    41 |       5650    4553.95    4553.95 |      366    4751.06   448 /  712      24082 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   124 /    84    42 |       5650    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:   124 /    84    42 |       5650    4553.95    4553.95 |      367    4780.97   467 /  733      24078 |      -9.95    28    98  
BCP:   124 /    84    42 |       5650    4553.95    4553.95 |      368    4780.78   467 /  731      24154 |     -13.70    26   126  
BCP:   124 /    84    42 |       5650    4553.95    4553.95 |      369    4779.55   449 /  714      24280 |     -20.00    31    90  
BCP:   124 /    84    42 |       5650    4553.95    4553.95 |      370    4777.22   477 /  743      24370 |      -5.43    33    57  
BCP:   124 /    84    42 |       5650    4553.95    4553.95 |      371    4777.22   474 /  740      24427 |      -5.71    50    50  
BCP:   124 /    84    42 |       5650    4553.95    4553.95 |      372    4777.11   466 /  732      24477 |      -3.99    50    48  
BCP:   124 /    84    42 |       5650    4553.95    4553.95 |      373    4776.83   463 /  728      24525 |      -3.59    50    34  
BCP:   124 /    84    42 |       5650    4553.95    4553.95 |      374    4776.15   473 /  737      24559 |      -4.29    50    34  
BCP:   124 /    84    42 |       5650    4553.95    4553.95 |      375    4776.05   464 /  728      24593 |      -1.53    50    24  
BCP:   124 /    84    42 |       5650    4553.95    4553.95 |      376    4775.89   466 /  731      24617 |      -1.51    50     6  
BCP:   124 /    84    42 |       5650    4553.95    4553.95 |      377    4775.89   466 /  731      24623 |      -5.00    50     8  
BCP:   124 /    84    42 |       5650    4553.95    4553.95 |      378    4775.84   467 /  732      24631 |      -5.58    50     8  
BCP:   124 /    84    42 |       5650    4553.95    4553.95 |      379    4775.84   467 /  732      24639 |      -6.57    50     6  
BCP:   124 /    84    42 |       5650    4553.95    4553.95 |      380    4775.84   467 /  732      24645 |      -5.00    50     8  
BCP:   124 /    84    42 |       5650    4553.95    4553.95 |      381    4775.84   467 /  732      24653 |      -1.70    50     4  
BCP:   124 /    84    42 |       5650    4553.95    4553.95 |      382    4775.84   467 /  732      24657 |     -15.00    50     4  
BCP:   124 /    84    42 |       5650    4553.95    4553.95 |      383    4775.84   467 /  732      24661 |      -1.70    50     4  
BCP:   124 /    84    42 |       5650    4553.95    4553.95 |      384    4775.80   472 /  737      24665 |      -1.67    50     6  
BCP:   124 /    84    42 |       5650    4553.95    4553.95 |      385    4775.80   472 /  737      24671 |      -8.33    50     4  
BCP:   124 /    84    42 |       5650    4553.95    4553.95 |      386    4775.80   472 /  737      24675 |      -1.67    50     2  
BCP:   124 /    84    42 |       5650    4553.95    4553.95 |      387    4775.74   475 /  740      24677 |      -0.13    50     2  
BCP:   124 /    84    42 |       5650    4553.95    4553.95 |      388    4775.74   475 /  740      24679 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   127 /    86    43 |       5650    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:   127 /    86    43 |       5650    4553.95    4553.95 |      389    4776.25   468 /  737      24671 |      -0.58    50    14  
BCP:   127 /    86    43 |       5650    4553.95    4553.95 |      390    4776.24   471 /  740      24685 |      -0.45    50     2  
BCP:   127 /    86    43 |       5650    4553.95    4553.95 |      391    4776.24   471 /  740      24687 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   130 /    88    44 |       5650    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:   130 /    88    44 |       5650    4553.95    4553.95 |      392    4798.14   460 /  730      24687 |      -3.66    29    96  
BCP:   130 /    88    44 |       5650    4553.95    4553.95 |      393    4797.08   461 /  731      24767 |      -6.61    27    74  
BCP:   130 /    88    44 |       5650    4553.95    4553.95 |      394    4794.76   473 /  742      24841 |      -5.88    50    47  
BCP:   130 /    88    44 |       5650    4553.95    4553.95 |      395    4794.74   471 /  740      24888 |      -6.04    50    18  
BCP:   130 /    88    44 |       5650    4553.95    4553.95 |      396    4794.74   471 /  740      24906 |      -4.10    50     8  
BCP:   130 /    88    44 |       5650    4553.95    4553.95 |      397    4794.74   471 /  740      24914 |      -4.10    50     8  
BCP:   130 /    88    44 |       5650    4553.95    4553.95 |      398    4794.74   471 /  740      24922 |      -6.04    50    12  
BCP:   130 /    88    44 |       5650    4553.95    4553.95 |      399    4794.74   471 /  740      24934 |      -4.10    50     8  
BCP:   130 /    88    44 |       5650    4553.95    4553.95 |      400    4794.38   459 /  728      24942 |      -5.00    50    12  
BCP:   130 /    88    44 |       5650    4553.95    4553.95 |      401    4794.13   473 /  742      24954 |      -2.10    50    30  
BCP:   130 /    88    44 |       5650    4553.95    4553.95 |      402    4794.09   473 /  742      24984 |      -1.94    50     8  
BCP:   130 /    88    44 |       5650    4553.95    4553.95 |      403    4794.09   473 /  742      24992 |      -2.51    50     4  
BCP:   130 /    88    44 |       5650    4553.95    4553.95 |      404    4794.09   473 /  742      24996 |      -1.94    50     4  
BCP:   130 /    88    44 |       5650    4553.95    4553.95 |      405    4794.09   473 /  742      25000 |      -0.92    50     2  
BCP:   130 /    88    44 |       5590    4553.95    4553.95 |      406    4794.09   473 /  742      25002 |      -0.92    50     2  
BCP:   130 /    88    44 |       5590    4553.95    4553.95 |      407    4794.09   473 /  742      24939 |      -3.76    50     2  
BCP:   130 /    88    44 |       5590    4553.95    4553.95 |      408    4794.09   473 /  742      24941 |      -0.92    50     2  
BCP:   130 /    88    44 |       5590    4553.95    4553.95 |      409    4794.09   473 /  742      24943 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   133 /    90    45 |       5590    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:   133 /    90    45 |       5590    4553.95    4553.95 |      410    4797.31   445 /  719      24943 |      -8.39    35    38  
BCP:   133 /    90    45 |       5590    4553.95    4553.95 |      411    4796.87   460 /  734      24965 |     -11.27    50    38  
BCP:   133 /    90    45 |       5590    4553.95    4553.95 |      412    4796.86   465 /  739      25003 |      -5.33    50    14  
BCP:   133 /    90    45 |       5590    4553.95    4553.95 |      413    4796.86   465 /  739      25017 |      -4.09    50    16  
BCP:   133 /    90    45 |       5590    4553.95    4553.95 |      414    4796.86   465 /  739      25033 |      -4.09    50    10  
BCP:   133 /    90    45 |       5590    4553.95    4553.95 |      415    4796.78   446 /  720      25043 |      -5.64    50    18  
BCP:   133 /    90    45 |       5590    4553.95    4553.95 |      416    4796.78   446 /  720      25061 |      -2.66    50     6  
BCP:   133 /    90    45 |       5590    4553.95    4553.95 |      417    4796.48   471 /  745      25067 |      -1.01    50    14  
BCP:   133 /    90    45 |       5590    4553.95    4553.95 |      418    4796.47   473 /  747      25081 |      -2.04    50    10  
BCP:   133 /    90    45 |       5590    4553.95    4553.95 |      419    4796.20   447 /  721      25091 |      -1.08    50    12  
BCP:   133 /    90    45 |       5590    4553.95    4553.95 |      420    4796.20   447 /  721      25103 |      -2.00    50     4  
BCP:   133 /    90    45 |       5590    4553.95    4553.95 |      421    4796.20   447 /  721      25107 |      -0.57    50     2  
BCP:   133 /    90    45 |       5590    4553.95    4553.95 |      422    4796.20   447 /  721      25109 |      -0.57    50     2  
BCP:   133 /    90    45 |       5590    4553.95    4553.95 |      423    4796.20   447 /  721      25111 |      -0.57    50     2  
BCP:   133 /    90    45 |       5590    4553.95    4553.95 |      424    4796.20   447 /  721      25113 |      -0.57    50     2  
BCP:   133 /    90    45 |       5590    4553.95    4553.95 |      425    4796.20   447 /  721      25115 |      -0.57    50     2  
BCP:   133 /    90    45 |       5590    4553.95    4553.95 |      426    4796.20   447 /  721      25117 |      -0.57    50     2  
BCP:   133 /    90    45 |       5590    4553.95    4553.95 |      427    4796.20   447 /  721      25119 |      -0.37    50     2  
BCP:   133 /    90    45 |       5590    4553.95    4553.95 |      428    4796.20   447 /  721      25121 |      -0.37    50     2  
BCP:   133 /    90    45 |       5590    4553.95    4553.95 |      429    4796.20   447 /  721      25123 |      -0.37    50     2  
BCP:   133 /    90    45 |       5590    4553.95    4553.95 |      430    4796.20   447 /  721      25125 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   136 /    92    46 |       5590    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:   136 /    92    46 |       5590    4553.95    4553.95 |      431    4799.32   457 /  735      25123 |     -13.95    37    56  
BCP:   136 /    92    46 |       5590    4553.95    4553.95 |      432    4798.21   462 /  740      25179 |      -5.00    50    66  
BCP:   136 /    92    46 |       5590    4553.95    4553.95 |      433    4797.55   460 /  738      25229 |      -9.20    50    58  
BCP:   136 /    92    46 |       5590    4553.95    4553.95 |      434    4796.73   464 /  742      25287 |      -2.40    50    18  
BCP:   136 /    92    46 |       5590    4553.95    4553.95 |      435    4796.73   464 /  742      25305 |      -2.40    50    10  
BCP:   136 /    92    46 |       5590    4553.95    4553.95 |      436    4796.73   465 /  743      25315 |      -2.98    50     4  
BCP:   136 /    92    46 |       5590    4553.95    4553.95 |      437    4796.73   465 /  743      25319 |      -0.47    50     2  
BCP:   136 /    92    46 |       5590    4553.95    4553.95 |      438    4796.72   468 /  746      25321 |      -1.56    50     2  
BCP:   136 /    92    46 |       5590    4553.95    4553.95 |      439    4796.72   468 /  746      25323 |      -3.12    50     2  
BCP:   136 /    92    46 |       5590    4553.95    4553.95 |      440    4796.70   469 /  747      25325 |      -0.55    50     6  
BCP:   136 /    92    46 |       5590    4553.95    4553.95 |      441    4796.70   469 /  747      25331 |      -0.01    50     4  
BCP:   136 /    92    46 |       5590    4553.95    4553.95 |      442    4796.70   469 /  747      25335 |      -0.01    50     2  
BCP:   136 /    92    46 |       5590    4553.95    4553.95 |      443    4796.70   463 /  741      25337 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   139 /    94    47 |       5590    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:   139 /    94    47 |       5590    4553.95    4553.95 |      444    4808.99   431 /  713      25333 |     -21.40    34    52  
BCP:   139 /    94    47 |       5590    4553.95    4553.95 |      445    4808.21   430 /  712      25385 |      -7.50    50    26  
BCP:   139 /    94    47 |       5590    4553.95    4553.95 |      446    4808.21   430 /  712      25399 |      -8.18    50    20  
BCP:   139 /    94    47 |       5590    4553.95    4553.95 |      447    4808.21   430 /  712      25419 |      -6.25    50    10  
BCP:   139 /    94    47 |       5590    4553.95    4553.95 |      448    4808.21   430 /  712      25429 |      -5.00    50    14  
BCP:   139 /    94    47 |       5590    4553.95    4553.95 |      449    4808.21   430 /  712      25443 |      -1.44    50    10  
BCP:   139 /    94    47 |       5590    4553.95    4553.95 |      450    4808.21   430 /  712      25453 |      -4.70    50     8  
BCP:   139 /    94    47 |       5590    4553.95    4553.95 |      451    4808.21   430 /  712      25461 |     -10.00    50     6  
BCP:   139 /    94    47 |       5590    4553.95    4553.95 |      452    4807.17   420 /  702      25467 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   142 /    96    48 |       5590    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:   142 /    96    48 |       5590    4553.95    4553.95 |      453    4810.32   394 /  681      25463 |      -5.27    45    45  
BCP:   142 /    96    48 |       5590    4553.95    4553.95 |      454    4810.24   401 /  688      25508 |      -8.41    50    26  
BCP:   142 /    96    48 |       5590    4553.95    4553.95 |      455    4809.81   400 /  687      25534 |      -3.47    50     8  
BCP:   142 /    96    48 |       5590    4553.95    4553.95 |      456    4809.81   400 /  687      25542 |      -7.55    50     4  
BCP:   142 /    96    48 |       5590    4553.95    4553.95 |      457    4809.74   409 /  696      25546 |      -1.12    50    22  
BCP:   142 /    96    48 |       5590    4553.95    4553.95 |      458    4809.74   409 /  696      25568 |      -3.00    50    12  
BCP:   142 /    96    48 |       5590    4553.95    4553.95 |      459    4809.74   409 /  696      25580 |      -1.12    50     6  
BCP:   142 /    96    48 |       5590    4553.95    4553.95 |      460    4809.73   407 /  694      25586 |      -0.83    50     4  
BCP:   142 /    96    48 |       5590    4553.95    4553.95 |      461    4809.73   407 /  694      25590 |      -0.83    50     4  
BCP:   142 /    96    48 |       5590    4553.95    4553.95 |      462    4809.72   410 /  697      25594 |      -0.53    50     2  
BCP:   142 /    96    48 |       5590    4553.95    4553.95 |      463    4809.72   411 /  698      25596 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   145 /    98    49 |       5590    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:   145 /    98    49 |       5590    4553.95    4553.95 |      464    4835.62   424 /  712      25590 |     -21.24    29    86  
BCP:   145 /    98    49 |       5590    4553.95    4553.95 |      465    4830.08   409 /  697      25642 |      -5.87    38    52  
BCP:   145 /    98    49 |       5590    4553.95    4553.95 |      466    4829.57   404 /  692      25694 |      -4.63    50    38  
BCP:   145 /    98    49 |       5590    4553.95    4553.95 |      467    4829.24   406 /  694      25732 |      -6.07    50    24  
BCP:   145 /    98    49 |       5590    4553.95    4553.95 |      468    4829.12   397 /  685      25756 |      -3.43    50    20  
BCP:   145 /    98    49 |       5590    4553.95    4553.95 |      469    4829.12   397 /  685      25776 |      -3.21    50    12  
BCP:   145 /    98    49 |       5590    4553.95    4553.95 |      470    4829.12   397 /  685      25788 |      -3.74    50    20  
BCP:   145 /    98    49 |       5590    4553.95    4553.95 |      471    4829.02   394 /  682      25808 |      -3.66    50    24  
BCP:   145 /    98    49 |       5590    4553.95    4553.95 |      472    4828.99   381 /  669      25832 |      -8.21    50     6  
BCP:   145 /    98    49 |       5590    4553.95    4553.95 |      473    4828.99   381 /  669      25838 |      -0.47    50     2  
BCP:   145 /    98    49 |       5590    4553.95    4553.95 |      474    4828.99   381 /  669      25840 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   148 /   100    50 |       5590    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:   148 /   100    50 |       5590    4553.95    4553.95 |      475    4848.27   398 /  689      25836 |      -7.57    36    56  
BCP:   148 /   100    50 |       5590    4553.95    4553.95 |      476    4848.11   373 /  664      25870 |      -7.49    42    56  
BCP:   148 /   100    50 |       5590    4553.95    4553.95 |      477    4846.62   368 /  659      25926 |      -3.58    50    39  
BCP:   148 /   100    50 |       5590    4553.95    4553.95 |      478    4846.35   374 /  665      25965 |     -10.00    50    46  
BCP:   148 /   100    50 |       5590    4553.95    4553.95 |      479    4846.06   384 /  675      26011 |      -3.28    50    22  
BCP:   148 /   100    50 |       5590    4553.95    4553.95 |      480    4845.88   372 /  663      26033 |      -5.94    50    28  
BCP:   148 /   100    50 |       5590    4553.95    4553.95 |      481    4845.88   372 /  663      26061 |      -2.97    50    22  
BCP:   148 /   100    50 |       5590    4553.95    4553.95 |      482    4845.88   372 /  663      26083 |     -10.00    50    10  
BCP:   148 /   100    50 |       5590    4553.95    4553.95 |      483    4845.86   387 /  678      26093 |      -3.47    50    16  
BCP:   148 /   100    50 |       5590    4553.95    4553.95 |      484    4845.58   393 /  684      26109 |      -8.35    50    17  
BCP:   148 /   100    50 |       5590    4553.95    4553.95 |      485    4845.58   393 /  684      26126 |      -1.60    50     6  
BCP:   148 /   100    50 |       5590    4553.95    4553.95 |      486    4845.58   393 /  684      26132 |      -2.89    50     2  
BCP:   148 /   100    50 |       5590    4553.95    4553.95 |      487    4845.58   393 /  684      26134 |     -30.00    50     2  
BCP:   148 /   100    50 |       5590    4553.95    4553.95 |      488    4843.61   374 /  665      26136 |      -2.86    50     8  
BCP:   148 /   100    50 |       5590    4553.95    4553.95 |      489    4843.61   374 /  665      26144 |     -10.00    50     8  
BCP:   148 /   100    50 |       5590    4553.95    4553.95 |      490    4842.22   372 /  663      26152 |      -1.46    50    12  
BCP:   148 /   100    50 |       5590    4553.95    4553.95 |      491    4842.22   372 /  663      26164 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   151 /   102    51 |       5590    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:   151 /   102    51 |       5590    4553.95    4553.95 |      492    4856.85   363 /  657      26158 |     -12.91    41    50  
BCP:   151 /   102    51 |       5590    4553.95    4553.95 |      493    4854.84   358 /  652      26196 |      -8.38    39    56  
BCP:   151 /   102    51 |       5590    4553.95    4553.95 |      494    4854.76   360 /  654      26252 |      -9.36    50    26  
BCP:   151 /   102    51 |       5590    4553.95    4553.95 |      495    4854.76   360 /  654      26278 |      -9.36    50    32  
BCP:   151 /   102    51 |       5590    4553.95    4553.95 |      496    4854.09   360 /  654      26310 |      -9.48    50    22  
BCP:   151 /   102    51 |       5590    4553.95    4553.95 |      497    4854.09   360 /  654      26332 |      -8.96    50    10  
BCP:   151 /   102    51 |       5590    4553.95    4553.95 |      498    4854.09   360 /  654      26342 |      -8.96    50    10  
BCP:   151 /   102    51 |       5590    4553.95    4553.95 |      499    4854.09   360 /  654      26352 |      -8.96    50     8  
BCP:   151 /   102    51 |       5590    4553.95    4553.95 |      500    4854.07   357 /  651      26360 |      -9.51    50    12  
BCP:   151 /   102    51 |       5590    4553.95    4553.95 |      501    4850.21   356 /  649      26372 |      -6.12    50    28  
BCP:   151 /   102    51 |       5590    4553.95    4553.95 |      502    4850.21   356 /  649      26400 |      -4.49    50    16  
BCP:   151 /   102    51 |       5590    4553.95    4553.95 |      503    4850.21   355 /  648      26416 |      -6.41    50     6  
BCP:   151 /   102    51 |       5590    4553.95    4553.95 |      504    4850.21   355 /  648      26422 |      -0.51    50     4  
BCP:   151 /   102    51 |       5590    4553.95    4553.95 |      505    4850.21   355 /  648      26426 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   154 /   104    52 |       5590    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:   154 /   104    52 |       5590    4553.95    4553.95 |      506    4852.40   280 /  576      26426 |      -1.16    50     8  
BCP:   154 /   104    52 |       5590    4553.95    4553.95 |      507    4852.40   280 /  576      26434 |      -0.55    50     4  
BCP:   154 /   104    52 |       5590    4553.95    4553.95 |      508    4852.40   280 /  576      26438 |      -0.94    50    16  
BCP:   154 /   104    52 |       5590    4553.95    4553.95 |      509    4852.40   280 /  576      26454 |      -0.31    50     2  
BCP:   154 /   104    52 |       5590    4553.95    4553.95 |      510    4852.40   280 /  576      26456 |      -0.81    50    10  
BCP:   154 /   104    52 |       5590    4553.95    4553.95 |      511    4852.40   280 /  576      26466 |      -0.80    50    12  
BCP:   154 /   104    52 |       5590    4553.95    4553.95 |      512    4852.40   280 /  576      26478 |      -0.81    50     8  
BCP:   154 /   104    52 |       5590    4553.95    4553.95 |      513    4852.40   280 /  576      26486 |      -0.85    50    12  
BCP:   154 /   104    52 |       5590    4553.95    4553.95 |      514    4852.40   280 /  576      26498 |      -0.06    50     2  
BCP:   154 /   104    52 |       5590    4553.95    4553.95 |      515    4852.40   280 /  576      26500 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   157 /   106    53 |       5590    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:   157 /   106    53 |       5590    4553.95    4553.95 |      516    4858.60   275 /  572      26498 |     -16.50    50    48  
BCP:   157 /   106    53 |       5590    4553.95    4553.95 |      517    4858.60   275 /  572      26546 |      -6.73    50    16  
BCP:   157 /   106    53 |       5590    4553.95    4553.95 |      518    4858.48   273 /  570      26562 |     -19.12    50     6  
BCP:   157 /   106    53 |       5590    4553.95    4553.95 |      519    4854.46   273 /  570      26568 |      -9.50    50    41  
BCP:   157 /   106    53 |       5590    4553.95    4553.95 |      520    4853.46   263 /  560      26609 |     -14.04    50    16  
BCP:   157 /   106    53 |       5590    4553.95    4553.95 |      521    4853.46   263 /  560      26625 |      -1.74    50     6  
BCP:   157 /   106    53 |       5590    4553.95    4553.95 |      522    4853.46   263 /  560      26631 |      -1.93    50     4  
BCP:   157 /   106    53 |       5590    4553.95    4553.95 |      523    4853.46   263 /  560      26635 |      -0.53    50     1  
BCP:   157 /   106    53 |       5590    4553.95    4553.95 |      524    4853.46   263 /  560      26636 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   160 /   108    54 |       5590    4553.95    4553.95 |        -          -            -          - |          -     -     - 
BCP:   160 /   108    54 |       5590    4553.95    4553.95 |      525    4868.82   272 /  571      26630 |     -11.77    50   127  
BCP:   160 /   108    54 |       5590    4553.95    4553.95 |      526    4868.48   272 /  571      26757 |      -6.84    50    50  
BCP:   160 /   108    54 |       5590    4553.95    4553.95 |      527    4867.50   261 /  560      26807 |      -4.60    50    33  
BCP:   160 /   108    54 |       5590    4553.95    4553.95 |      528    4867.50   261 /  560      26840 |     -10.16    50    28  
BCP:   160 /   108    54 |       5590    4553.95    4553.95 |      529    4867.46   262 /  561      26868 |      -2.54    50    10  
BCP:   160 /   108    54 |       5590    4553.95    4553.95 |      530    4867.46   262 /  561      26878 |      -0.71    50     6  
BCP:   160 /   108    54 |       5530    4553.95    4553.95 |      531    4867.46   262 /  561      26884 |      -0.61    50     2  
BCP:   160 /   108    54 |       5530    4553.95    4553.95 |      532    4867.46   262 /  561      26819 |      -0.31    50     4  
BCP:   160 /   108    54 |       5530    4553.95    4553.95 |      533    4867.46   262 /  561      26823 |      -0.05    50     2  
BCP:   160 /   108    54 |       5530    4553.95    4553.95 |      534    4867.46   262 /  561      26825 |       0.00    50     0  
