BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   187 /   126    63 |       4065    2251.00    2251.00 |      455    2297.37   880 / 1538      50004 |     -10.02    40    55  
BCP:   187 /   126    63 |       4065    2251.00    2251.00 |      456    2297.37   870 / 1528      50059 |     -10.24    64    43  
BCP:   187 /   126    63 |       4065    2251.00    2251.00 |      457    2297.37   889 / 1546      50102 |     -10.25    65    46  
BCP:   187 /   126    63 |       4065    2251.00    2251.00 |      458    2297.37   866 / 1524      50148 |      -9.78   120    28  
BCP:   187 /   126    63 |       4065    2251.00    2251.00 |      459    2297.37   871 / 1528      50176 |     -10.29   120    32  
BCP:   187 /   126    63 |       4065    2251.00    2251.00 |      460    2296.35   876 / 1531      50208 |      -6.57   100    36  
BCP:   187 /   126    63 |       4065    2251.00    2251.00 |      461    2296.35   876 / 1531      50228 |      -3.77   120    35  
BCP:   187 /   126    63 |       4065    2251.00    2251.00 |      462    2296.35   876 / 1531      50263 |      -2.16   120    13  
BCP:   187 /   126    63 |       4065    2251.00    2251.00 |      463    2296.35   876 / 1531      50276 |      -3.11   120    14  
BCP:   187 /   126    63 |       4065    2251.00    2251.00 |      464    2296.35   876 / 1531      50290 |      -3.65   120     8  
BCP:   187 /   126    63 |       4065    2251.00    2251.00 |      465    2296.35   876 / 1531      50298 |      -5.51   120     4  
BCP:   187 /   126    63 |       4065    2251.00    2251.00 |      466    2296.35   876 / 1531      50302 |      -1.56   120     4  
BCP:   187 /   126    63 |       4065    2251.00    2251.00 |      467    2296.35   876 / 1531      50306 |      -1.08   120     2  
BCP:   187 /   126    63 |       4065    2251.00    2251.00 |      468    2296.35   876 / 1531      50308 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   190 /   128    64 |       4065    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:   190 /   128    64 |       4065    2251.00    2251.00 |      469    2296.50   864 / 1528      50308 |      -5.12   120    14  
BCP:   190 /   128    64 |       4065    2251.00    2251.00 |      470    2296.50   864 / 1528      50322 |      -4.42   120     8  
BCP:   190 /   128    64 |       4065    2251.00    2251.00 |      471    2296.50   864 / 1528      50330 |      -1.20   120     8  
BCP:   190 /   128    64 |       4065    2251.00    2251.00 |      472    2296.50   864 / 1528      50338 |      -1.05   120     6  
BCP:   190 /   128    64 |       4065    2251.00    2251.00 |      473    2296.50   864 / 1528      50344 |      -4.32   120     6  
BCP:   190 /   128    64 |       4065    2251.00    2251.00 |      474    2296.50   864 / 1528      50350 |      -4.32   120     6  
BCP:   190 /   128    64 |       4065    2251.00    2251.00 |      475    2296.50   864 / 1528      50356 |      -4.32   120     2  
BCP:   190 /   128    64 |       4065    2251.00    2251.00 |      476    2296.38   850 / 1514      50358 |      -4.29   120     4  
BCP:   190 /   128    64 |       4065    2251.00    2251.00 |      477    2296.38   850 / 1514      50362 |      -0.24   120     2  
BCP:   190 /   128    64 |       3705    2251.00    2251.00 |      478    2296.38   850 / 1514      50364 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   193 /   130    65 |       3705    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:   193 /   130    65 |       3705    2251.00    2251.00 |      479    2302.84   856 / 1524      49854 |     -12.26    41    62  
BCP:   193 /   130    65 |       3705    2251.00    2251.00 |      480    2302.78   857 / 1524      49847 |      -6.12    43    46  
BCP:   193 /   130    65 |       3705    2251.00    2251.00 |      481    2302.62   856 / 1522      49893 |      -5.65    36    60  
BCP:   193 /   130    65 |       3705    2251.00    2251.00 |      482    2302.55   856 / 1523      49953 |     -10.04    59    49  
BCP:   193 /   130    65 |       3705    2251.00    2251.00 |      483    2302.46   857 / 1524      50002 |      -6.10    72    53  
BCP:   193 /   130    65 |       3705    2251.00    2251.00 |      484    2302.46   857 / 1524      50055 |      -6.12   120    37  
BCP:   193 /   130    65 |       3705    2251.00    2251.00 |      485    2301.94   853 / 1522      50092 |      -6.39   120    22  
BCP:   193 /   130    65 |       3705    2251.00    2251.00 |      486    2301.94   853 / 1522      50114 |      -2.98   120     8  
BCP:   193 /   130    65 |       3705    2251.00    2251.00 |      487    2301.94   853 / 1522      50122 |      -0.86   120     4  
BCP:   193 /   130    65 |       3705    2251.00    2251.00 |      488    2301.94   853 / 1522      50126 |      -1.53   120     2  
BCP:   193 /   130    65 |       3705    2251.00    2251.00 |      489    2301.94   853 / 1522      50128 |      -1.53   120     2  
BCP:   193 /   130    65 |       3705    2251.00    2251.00 |      490    2301.94   853 / 1522      50130 |      -2.39   120     2  
BCP:   193 /   130    65 |       3705    2251.00    2251.00 |      491    2301.94   853 / 1522      50132 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   196 /   132    66 |       3705    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:   196 /   132    66 |       3705    2251.00    2251.00 |      492    2305.63   855 / 1523      50128 |      -4.19    30    57  
BCP:   196 /   132    66 |       3705    2251.00    2251.00 |      493    2305.57   861 / 1529      50185 |      -3.49    53    56  
BCP:   196 /   132    66 |       3705    2251.00    2251.00 |      494    2305.21   853 / 1523      50241 |      -3.49    68    46  
BCP:   196 /   132    66 |       3705    2251.00    2251.00 |      495    2305.08   856 / 1526      50287 |      -2.50   120    26  
BCP:   196 /   132    66 |       3705    2251.00    2251.00 |      496    2305.06   850 / 1520      50297 |      -2.60   120    16  
BCP:   196 /   132    66 |       3705    2251.00    2251.00 |      497    2305.06   850 / 1520      50313 |      -2.60   120     6  
BCP:   196 /   132    66 |       3705    2251.00    2251.00 |      498    2305.06   850 / 1520      50319 |      -2.54   120     2  
BCP:   196 /   132    66 |       3705    2251.00    2251.00 |      499    2305.06   850 / 1520      50321 |      -1.73   120     2  
BCP:   196 /   132    66 |       3705    2251.00    2251.00 |      500    2305.06   850 / 1520      50323 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      501    2312.89   831 / 1506      50319 |      -5.76    42    71  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      502    2312.89   826 / 1501      50378 |      -5.09    72    56  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      503    2312.88   824 / 1499      50434 |      -3.11    88    38  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      504    2312.85   830 / 1505      50472 |      -5.25   120    24  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      505    2312.85   834 / 1509      50496 |      -5.18   120    32  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      506    2312.84   833 / 1508      50528 |      -2.92   120    22  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      507    2312.84   832 / 1507      50550 |      -2.40   120    14  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      508    2312.47   817 / 1492      50564 |      -2.56   120    12  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      509    2312.47   817 / 1492      50562 |      -6.34   120     6  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      510    2312.47   817 / 1492      50568 |      -6.07   120    12  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      511    2312.47   817 / 1492      50580 |      -2.26   120     6  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      512    2312.47   817 / 1492      50586 |      -3.99   120    14  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      513    2312.47   817 / 1492      50600 |      -3.55   120     6  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      514    2312.47   817 / 1492      50606 |      -4.87   120    10  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      515    2312.47   817 / 1492      50616 |      -2.74   120     6  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      516    2312.47   817 / 1492      50622 |      -3.65   120    12  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      517    2312.46   820 / 1495      50634 |      -2.80   120     6  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      518    2312.46   820 / 1495      50640 |      -0.83   120     4  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      519    2312.46   820 / 1495      50644 |      -1.36   120     4  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      520    2312.46   820 / 1495      50648 |      -4.79   120     6  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      521    2312.46   820 / 1495      50654 |      -3.73   120     8  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      522    2312.46   820 / 1495      50662 |      -2.90   120     4  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      523    2312.46   820 / 1495      50666 |      -1.17   120     6  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      524    2312.46   820 / 1495      50672 |      -1.50   120     8  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      525    2312.46   820 / 1495      50680 |      -3.89   120     6  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      526    2312.46   820 / 1495      50686 |      -0.50   120     2  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      527    2312.46   820 / 1495      50688 |      -0.50   120     2  
BCP:   199 /   134    67 |       3705    2251.00    2251.00 |      528    2312.46   820 / 1495      50690 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   202 /   136    68 |       3705    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:   202 /   136    68 |       3705    2251.00    2251.00 |      529    2327.19   791 / 1468      50690 |     -10.00    89    36  
BCP:   202 /   136    68 |       3705    2251.00    2251.00 |      530    2326.42   807 / 1486      50726 |     -11.00   104    33  
BCP:   202 /   136    68 |       3705    2251.00    2251.00 |      531    2326.42   803 / 1482      50759 |      -1.42   120    20  
BCP:   202 /   136    68 |       3705    2251.00    2251.00 |      532    2326.42   803 / 1482      50779 |      -7.80   120    20  
BCP:   202 /   136    68 |       3705    2251.00    2251.00 |      533    2326.28   805 / 1484      50799 |      -3.67   120    10  
BCP:   202 /   136    68 |       3705    2251.00    2251.00 |      534    2326.28   805 / 1484      50809 |      -3.67   120     8  
BCP:   202 /   136    68 |       3705    2251.00    2251.00 |      535    2326.28   805 / 1484      50817 |      -3.74   120     6  
BCP:   202 /   136    68 |       3705    2251.00    2251.00 |      536    2326.28   805 / 1484      50823 |      -1.21   120    16  
BCP:   202 /   136    68 |       3705    2251.00    2251.00 |      537    2326.28   805 / 1484      50827 |      -1.90   120     4  
BCP:   202 /   136    68 |       3705    2251.00    2251.00 |      538    2326.28   805 / 1484      50831 |      -3.54   120     2  
BCP:   202 /   136    68 |       3705    2251.00    2251.00 |      539    2326.28   805 / 1484      50833 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   205 /   138    69 |       3705    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:   205 /   138    69 |       3705    2251.00    2251.00 |      540    2333.76   784 / 1469      50829 |      -8.80    80    61  
BCP:   205 /   138    69 |       3705    2251.00    2251.00 |      541    2333.57   789 / 1471      50890 |      -4.46    95    46  
BCP:   205 /   138    69 |       3705    2251.00    2251.00 |      542    2333.39   798 / 1480      50936 |      -5.97   102    44  
BCP:   205 /   138    69 |       3705    2251.00    2251.00 |      543    2333.39   798 / 1480      50980 |      -7.69   120    26  
BCP:   205 /   138    69 |       3705    2251.00    2251.00 |      544    2333.39   798 / 1480      51006 |      -5.00   120    20  
BCP:   205 /   138    69 |       3705    2251.00    2251.00 |      545    2333.37   802 / 1484      51026 |      -3.33   120    22  
BCP:   205 /   138    69 |       3705    2251.00    2251.00 |      546    2333.31   797 / 1479      51036 |      -2.71   120    32  
BCP:   205 /   138    69 |       3705    2251.00    2251.00 |      547    2332.71   800 / 1481      51068 |      -3.35   120    26  
BCP:   205 /   138    69 |       3705    2251.00    2251.00 |      548    2332.71   800 / 1481      51094 |      -2.78   120    14  
BCP:   205 /   138    69 |       3705    2251.00    2251.00 |      549    2332.67   802 / 1483      51108 |      -5.96   120    10  
BCP:   205 /   138    69 |       3705    2251.00    2251.00 |      550    2332.67   802 / 1483      51104 |      -5.82   120    14  
BCP:   205 /   138    69 |       3705    2251.00    2251.00 |      551    2332.67   802 / 1483      51118 |      -3.05   120     8  
BCP:   205 /   138    69 |       3705    2251.00    2251.00 |      552    2332.67   802 / 1483      51126 |      -0.13   120     6  
BCP:   205 /   138    69 |       3705    2251.00    2251.00 |      553    2332.67   802 / 1483      51132 |      -2.87   120     6  
BCP:   205 /   138    69 |       3705    2251.00    2251.00 |      554    2332.67   802 / 1483      51138 |      -2.33   120     4  
BCP:   205 /   138    69 |       3705    2251.00    2251.00 |      555    2332.67   802 / 1483      51142 |      -2.77   120    14  
BCP:   205 /   138    69 |       3705    2251.00    2251.00 |      556    2332.54   805 / 1486      51156 |      -1.49   120    12  
BCP:   205 /   138    69 |       3705    2251.00    2251.00 |      557    2332.54   805 / 1486      51168 |      -1.49   120     8  
BCP:   205 /   138    69 |       3705    2251.00    2251.00 |      558    2332.34   793 / 1477      51176 |      -0.26   120     8  
BCP:   205 /   138    69 |       3705    2251.00    2251.00 |      559    2332.34   796 / 1480      51184 |      -0.19   120    13  
BCP:   205 /   138    69 |       3705    2251.00    2251.00 |      560    2332.34   796 / 1480      51197 |      -0.46   120     2  
BCP:   205 /   138    69 |       3705    2251.00    2251.00 |      561    2332.34   796 / 1480      51199 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   208 /   140    70 |       3705    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:   208 /   140    70 |       3705    2251.00    2251.00 |      562    2335.42   802 / 1486      51197 |      -4.66   113    68  
BCP:   208 /   140    70 |       3705    2251.00    2251.00 |      563    2334.51   783 / 1472      51265 |      -7.35   120    50  
BCP:   208 /   140    70 |       3705    2251.00    2251.00 |      564    2334.45   786 / 1475      51315 |      -2.47   120    24  
BCP:   208 /   140    70 |       3705    2251.00    2251.00 |      565    2334.45   786 / 1475      51339 |      -3.67   120    10  
BCP:   208 /   140    70 |       3705    2251.00    2251.00 |      566    2334.45   786 / 1475      51349 |      -2.47   120    10  
BCP:   208 /   140    70 |       3705    2251.00    2251.00 |      567    2334.45   786 / 1475      51359 |      -0.88   120     6  
BCP:   208 /   140    70 |       3705    2251.00    2251.00 |      568    2334.45   786 / 1475      51365 |      -1.90   120     4  
BCP:   208 /   140    70 |       3705    2251.00    2251.00 |      569    2334.45   786 / 1475      51369 |      -0.18   120     2  
BCP:   208 /   140    70 |       3705    2251.00    2251.00 |      570    2334.45   786 / 1475      51371 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   211 /   142    71 |       3705    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:   211 /   142    71 |       3705    2251.00    2251.00 |      571    2337.62   781 / 1473      51366 |      -6.44   120    36  
BCP:   211 /   142    71 |       3705    2251.00    2251.00 |      572    2337.62   780 / 1472      51402 |      -6.37   120    20  
BCP:   211 /   142    71 |       3705    2251.00    2251.00 |      573    2337.62   780 / 1472      51422 |      -3.33   120    14  
BCP:   211 /   142    71 |       3705    2251.00    2251.00 |      574    2337.62   780 / 1472      51436 |      -6.53   120     6  
BCP:   211 /   142    71 |       3705    2251.00    2251.00 |      575    2337.62   780 / 1472      51442 |     -11.11   120    16  
BCP:   211 /   142    71 |       3705    2251.00    2251.00 |      576    2334.53   777 / 1470      51458 |     -10.00   120    32  
BCP:   211 /   142    71 |       3705    2251.00    2251.00 |      577    2334.53   777 / 1470      51490 |      -2.33   120    10  
BCP:   211 /   142    71 |       3705    2251.00    2251.00 |      578    2334.53   777 / 1470      51500 |     -10.00   120     8  
BCP:   211 /   142    71 |       3705    2251.00    2251.00 |      579    2334.53   777 / 1470      51508 |      -1.85   120    10  
BCP:   211 /   142    71 |       3705    2251.00    2251.00 |      580    2334.53   777 / 1470      51518 |      -1.45   120     8  
BCP:   211 /   142    71 |       3705    2251.00    2251.00 |      581    2334.53   777 / 1470      51526 |      -3.04   120     2  
BCP:   211 /   142    71 |       3705    2251.00    2251.00 |      582    2334.53   777 / 1470      51528 |      -2.19   120     2  
BCP:   211 /   142    71 |       3705    2251.00    2251.00 |      583    2334.53   777 / 1470      51530 |      -0.39   120     2  
BCP:   211 /   142    71 |       3705    2251.00    2251.00 |      584    2334.53   777 / 1470      51532 |      -0.96   120     2  
BCP:   211 /   142    71 |       3705    2251.00    2251.00 |      585    2334.53   777 / 1470      51534 |      -0.06   120     4  
BCP:   211 /   142    71 |       3705    2251.00    2251.00 |      586    2334.53   777 / 1470      51538 |      -0.06   120     2  
BCP:   211 /   142    71 |       3705    2251.00    2251.00 |      587    2334.53   777 / 1470      51540 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   214 /   144    72 |       3705    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:   214 /   144    72 |       3705    2251.00    2251.00 |      588    2336.12   743 / 1441      51534 |      -2.35   120    28  
BCP:   214 /   144    72 |       3705    2251.00    2251.00 |      589    2336.05   747 / 1444      51562 |      -2.94   120     8  
BCP:   214 /   144    72 |       3705    2251.00    2251.00 |      590    2335.71   760 / 1457      51570 |      -2.13   120    20  
BCP:   214 /   144    72 |       3705    2251.00    2251.00 |      591    2335.71   760 / 1457      51590 |      -2.13   120     4  
BCP:   214 /   144    72 |       3705    2251.00    2251.00 |      592    2335.71   760 / 1457      51594 |      -0.74   120     2  
BCP:   214 /   144    72 |       3705    2251.00    2251.00 |      593    2335.71   760 / 1457      51596 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   217 /   146    73 |       3705    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:   217 /   146    73 |       3705    2251.00    2251.00 |      594    2360.70   727 / 1427      51590 |     -31.79    74    48  
BCP:   217 /   146    73 |       3705    2251.00    2251.00 |      595    2360.57   729 / 1429      51600 |     -14.49    86    62  
BCP:   217 /   146    73 |       3705    2251.00    2251.00 |      596    2359.97   748 / 1448      51662 |     -10.00   120    36  
BCP:   217 /   146    73 |       3705    2251.00    2251.00 |      597    2359.97   748 / 1448      51698 |     -10.00   120    12  
BCP:   217 /   146    73 |       3705    2251.00    2251.00 |      598    2359.97   748 / 1448      51710 |      -3.06   120    12  
BCP:   217 /   146    73 |       3705    2251.00    2251.00 |      599    2359.97   748 / 1448      51722 |      -0.54   120     2  
BCP:   217 /   146    73 |       3705    2251.00    2251.00 |      600    2359.97   748 / 1448      51724 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      601    2370.48   717 / 1419      51716 |      -2.79    26    50  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      602    2370.48   717 / 1419      51746 |      -6.49    51    45  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      603    2370.23   719 / 1421      51791 |      -5.67    55    40  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      604    2370.23   719 / 1421      51831 |      -6.49    52    46  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      605    2370.08   732 / 1434      51877 |      -6.97    53    48  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      606    2369.10   712 / 1415      51925 |      -5.43    82    36  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      607    2369.10   712 / 1415      51961 |      -6.18   103    32  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      608    2369.10   712 / 1415      51993 |     -13.80   120    34  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      609    2368.38   700 / 1403      52027 |      -7.50   120    36  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      610    2368.38   700 / 1403      52063 |      -6.88    74    36  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      611    2368.38   700 / 1403      52099 |      -4.52   120    38  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      612    2368.38   700 / 1403      52125 |      -4.41   120    20  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      613    2368.38   700 / 1403      52145 |      -6.89   120    24  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      614    2368.38   700 / 1403      52169 |      -5.80   120    12  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      615    2368.38   700 / 1403      52181 |      -5.00   120    20  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      616    2368.38   700 / 1403      52201 |      -8.36   120    14  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      617    2368.38   700 / 1403      52215 |      -9.77   120    22  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      618    2368.38   700 / 1403      52237 |      -3.12   120    10  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      619    2368.38   700 / 1403      52247 |      -2.77   120     8  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      620    2368.38   700 / 1403      52255 |      -3.12   120     8  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      621    2368.38   700 / 1403      52263 |      -2.74   120    10  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      622    2368.38   700 / 1403      52273 |      -3.26   120     6  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      623    2368.38   700 / 1403      52279 |      -2.74   120    12  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      624    2368.38   700 / 1403      52291 |      -3.48   120    10  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      625    2368.38   700 / 1403      52301 |      -4.41   120    14  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      626    2368.38   700 / 1403      52315 |      -4.89   120     8  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      627    2368.38   700 / 1403      52323 |      -4.84   120     4  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      628    2368.38   700 / 1403      52327 |      -4.84   120    10  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      629    2368.38   700 / 1403      52337 |      -0.31   120     2  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      630    2368.38   700 / 1403      52339 |      -0.13   120     6  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      631    2368.38   700 / 1403      52345 |      -2.54   120     6  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      632    2368.38   700 / 1403      52351 |      -5.00   120     6  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      633    2368.38   700 / 1403      52357 |      -1.37   120     8  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      634    2368.38   700 / 1403      52365 |      -2.05   120     6  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      635    2368.38   700 / 1403      52371 |      -1.41   120     6  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      636    2368.38   700 / 1403      52377 |      -1.11   120     2  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      637    2368.38   700 / 1403      52379 |      -1.11   120     2  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      638    2368.38   700 / 1403      52381 |      -0.33   120     2  
BCP:   220 /   148    74 |       3705    2251.00    2251.00 |      639    2368.38   700 / 1403      52383 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   223 /   150    75 |       3705    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:   223 /   150    75 |       3705    2251.00    2251.00 |      640    2369.54   712 / 1420      52377 |      -2.66    28   112  
BCP:   223 /   150    75 |       3705    2251.00    2251.00 |      641    2369.40   711 / 1419      52489 |      -3.37    23    60  
BCP:   223 /   150    75 |       3705    2251.00    2251.00 |      642    2369.08   690 / 1397      52549 |      -3.92    58    42  
BCP:   223 /   150    75 |       3705    2251.00    2251.00 |      643    2369.08   692 / 1399      52591 |      -4.14   120    30  
BCP:   223 /   150    75 |       3705    2251.00    2251.00 |      644    2369.08   692 / 1399      52621 |      -1.76   120    24  
BCP:   223 /   150    75 |       3705    2251.00    2251.00 |      645    2369.08   692 / 1399      52645 |      -1.92   120    20  
BCP:   223 /   150    75 |       3705    2251.00    2251.00 |      646    2369.07   688 / 1395      52665 |      -3.19   120    20  
BCP:   223 /   150    75 |       3705    2251.00    2251.00 |      647    2369.07   685 / 1392      52685 |      -1.36   120    14  
BCP:   223 /   150    75 |       3705    2251.00    2251.00 |      648    2369.07   685 / 1392      52699 |      -1.34   120     8  
BCP:   223 /   150    75 |       3705    2251.00    2251.00 |      649    2369.07   685 / 1392      52707 |      -1.34   120     8  
BCP:   223 /   150    75 |       3705    2251.00    2251.00 |      650    2369.07   685 / 1392      52715 |      -0.48   120     2  
BCP:   223 /   150    75 |       3705    2251.00    2251.00 |      651    2369.07   685 / 1392      52717 |      -0.48   120     4  
BCP:   223 /   150    75 |       3705    2251.00    2251.00 |      652    2369.07   685 / 1392      52721 |      -0.02   120     2  
BCP:   223 /   150    75 |       3705    2251.00    2251.00 |      653    2369.07   685 / 1392      52723 |      -0.99   120     4  
BCP:   223 /   150    75 |       3705    2251.00    2251.00 |      654    2369.07   685 / 1392      52727 |      -0.99   120     4  
BCP:   223 /   150    75 |       3705    2251.00    2251.00 |      655    2369.07   685 / 1392      52731 |      -0.02   120     2  
BCP:   223 /   150    75 |       3705    2251.00    2251.00 |      656    2369.07   685 / 1392      52733 |      -0.99   120     4  
BCP:   223 /   150    75 |       3705    2251.00    2251.00 |      657    2369.07   685 / 1392      52737 |      -0.99   120     4  
BCP:   223 /   150    75 |       3705    2251.00    2251.00 |      658    2369.07   685 / 1392      52741 |      -0.92   120     6  
BCP:   223 /   150    75 |       3705    2251.00    2251.00 |      659    2368.89   693 / 1400      52747 |      -0.09   120     4  
BCP:   223 /   150    75 |       3705    2251.00    2251.00 |      660    2368.89   693 / 1400      52751 |       0.00   120     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   226 /   152    76 |       3705    2251.00    2251.00 |        -          -            -          - |          -     -     - 
BCP:   226 /   152    76 |       3705    2251.00    2251.00 |      661    2373.01   712 / 1424      52741 |      -5.30    29    65  
BCP:   226 /   152    76 |       3705    2251.00    2251.00 |      662    2372.01   720 / 1433      52774 |      -5.08    26   100  
BCP:   226 /   152    76 |       3705    2251.00    2251.00 |      663    2371.97   693 / 1406      52874 |      -4.02    43    50  
BCP:   226 /   152    76 |       3705    2251.00    2251.00 |      664    2371.87   691 / 1404      52924 |      -5.70    53    78  
BCP:   226 /   152    76 |       3705    2251.00    2251.00 |      665    2371.74   703 / 1416      53002 |      -5.90   120    30  
BCP:   226 /   152    76 |       3705    2251.00    2251.00 |      666    2371.74   703 / 1416      53032 |      -5.54   120    22  
