BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    70 /    48    24 |       6200    4433.87    4433.87 |      188    4488.10   726 /  916      21533 |      -4.50    42    42  
BCP:    70 /    48    24 |       6200    4433.87    4433.87 |      189    4487.83   725 /  916      21575 |      -3.00    50    24  
BCP:    70 /    48    24 |       6200    4433.87    4433.87 |      190    4487.50   729 /  920      21599 |      -2.58    50    16  
BCP:    70 /    48    24 |       6200    4433.87    4433.87 |      191    4487.41   725 /  916      21615 |      -1.12    50     6  
BCP:    70 /    48    24 |       6200    4433.87    4433.87 |      192    4487.41   725 /  916      21621 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    73 /    50    25 |       6180    4433.87    4433.87 |        -          -            -          - |          -     -     - 
BCP:    73 /    50    25 |       6180    4433.87    4433.87 |      193    4508.25   717 /  912      21619 |     -10.88    50    18  
BCP:    73 /    50    25 |       6180    4433.87    4433.87 |      194    4508.20   716 /  911      21637 |      -0.12    50    10  
BCP:    73 /    50    25 |       6180    4433.87    4433.87 |      195    4508.20   716 /  911      21647 |      -4.28    50     4  
BCP:    73 /    50    25 |       6180    4433.87    4433.87 |      196    4508.20   716 /  911      21651 |      -8.57    50    12  
BCP:    73 /    50    25 |       6180    4433.87    4433.87 |      197    4507.69   714 /  909      21663 |      -4.44    50     2  
BCP:    73 /    50    25 |       6180    4433.87    4433.87 |      198    4507.69   714 /  909      21665 |      -0.19    50     2  
BCP:    73 /    50    25 |       6180    4433.87    4433.87 |      199    4507.69   714 /  909      21667 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    76 /    52    26 |       6180    4433.87    4433.87 |        -          -            -          - |          -     -     - 
BCP:    76 /    52    26 |       6180    4433.87    4433.87 |      200    4513.75   695 /  891      21659 |      -9.10    50    52  
BCP:    76 /    52    26 |       6180    4433.87    4433.87 |      201    4513.17   692 /  888      21711 |      -5.47    50    28  
BCP:    76 /    52    26 |       6180    4433.87    4433.87 |      202    4513.17   692 /  888      21739 |      -3.98    50    16  
BCP:    76 /    52    26 |       6180    4433.87    4433.87 |      203    4513.09   692 /  888      21755 |      -3.17    50     6  
BCP:    76 /    52    26 |       6180    4433.87    4433.87 |      204    4513.09   692 /  888      21761 |      -2.05    50     2  
BCP:    76 /    52    26 |       6180    4433.87    4433.87 |      205    4513.09   692 /  888      21763 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    79 /    54    27 |       6180    4433.87    4433.87 |        -          -            -          - |          -     -     - 
BCP:    79 /    54    27 |       6180    4433.87    4433.87 |      206    4515.92   642 /  843      21759 |     -15.00    50    20  
BCP:    79 /    54    27 |       6180    4433.87    4433.87 |      207    4515.92   642 /  843      21779 |     -15.00    50    20  
BCP:    79 /    54    27 |       6180    4433.87    4433.87 |      208    4514.98   656 /  857      21799 |      -5.73    50    66  
BCP:    79 /    54    27 |       6180    4433.87    4433.87 |      209    4514.93   660 /  861      21865 |      -5.00    50    20  
BCP:    79 /    54    27 |       6180    4433.87    4433.87 |      210    4514.93   660 /  861      21885 |      -2.49    50     8  
BCP:    79 /    54    27 |       6180    4433.87    4433.87 |      211    4514.79   678 /  879      21893 |      -5.00    50     4  
BCP:    79 /    54    27 |       6180    4433.87    4433.87 |      212    4514.69   674 /  875      21897 |      -5.00    50     8  
BCP:    79 /    54    27 |       6180    4433.87    4433.87 |      213    4514.69   674 /  875      21905 |      -6.62    50    10  
BCP:    79 /    54    27 |       6180    4433.87    4433.87 |      214    4514.67   675 /  876      21915 |      -7.60    50     6  
BCP:    79 /    54    27 |       6180    4433.87    4433.87 |      215    4514.67   675 /  876      21921 |      -7.95    50     4  
BCP:    79 /    54    27 |       6180    4433.87    4433.87 |      216    4514.67   675 /  876      21925 |      -8.00    50     2  
BCP:    79 /    54    27 |       6180    4433.87    4433.87 |      217    4514.67   675 /  876      21927 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    82 /    56    28 |       6180    4433.87    4433.87 |        -          -            -          - |          -     -     - 
BCP:    82 /    56    28 |       6180    4433.87    4433.87 |      218    4516.89   654 /  858      21919 |      -5.83    50    28  
BCP:    82 /    56    28 |       6180    4433.87    4433.87 |      219    4516.37   661 /  865      21947 |      -3.77    50    52  
BCP:    82 /    56    28 |       6180    4433.87    4433.87 |      220    4516.31   666 /  870      21999 |      -0.57    50     6  
BCP:    82 /    56    28 |       6180    4433.87    4433.87 |      221    4516.31   666 /  870      22005 |      -0.36    50     2  
BCP:    82 /    56    28 |       6180    4433.87    4433.87 |      222    4516.31   666 /  870      22007 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    85 /    58    29 |       6180    4433.87    4433.87 |        -          -            -          - |          -     -     - 
BCP:    85 /    58    29 |       6180    4433.87    4433.87 |      223    4519.61   651 /  861      22007 |     -11.07    50    27  
BCP:    85 /    58    29 |       6180    4433.87    4433.87 |      224    4519.57   651 /  861      22034 |      -3.41    50    10  
BCP:    85 /    58    29 |       6180    4433.87    4433.87 |      225    4519.57   651 /  861      22044 |      -0.90    50    12  
BCP:    85 /    58    29 |       6180    4433.87    4433.87 |      226    4519.57   651 /  861      22056 |      -0.25    50     6  
BCP:    85 /    58    29 |       6180    4433.87    4433.87 |      227    4519.57   651 /  861      22062 |      -0.50    50     4  
BCP:    85 /    58    29 |       6180    4433.87    4433.87 |      228    4519.57   651 /  861      22066 |      -0.31    50     4  
BCP:    85 /    58    29 |       6180    4433.87    4433.87 |      229    4519.57   651 /  861      22070 |      -0.50    50     6  
BCP:    85 /    58    29 |       6180    4433.87    4433.87 |      230    4519.57   651 /  861      22076 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    88 /    60    30 |       6180    4433.87    4433.87 |        -          -            -          - |          -     -     - 
BCP:    88 /    60    30 |       6180    4433.87    4433.87 |      231    4541.68   650 /  864      22074 |     -10.44    15   195  
BCP:    88 /    60    30 |       6180    4433.87    4433.87 |      232    4539.23   632 /  846      22248 |     -15.00    15    72  
BCP:    88 /    60    30 |       6180    4433.87    4433.87 |      233    4539.11   643 /  857      22320 |     -10.00    37    54  
BCP:    88 /    60    30 |       6180    4433.87    4433.87 |      234    4538.74   644 /  858      22374 |     -10.00    50    24  
BCP:    88 /    60    30 |       6180    4433.87    4433.87 |      235    4538.10   637 /  850      22398 |      -3.26    50    20  
BCP:    88 /    60    30 |       6180    4433.87    4433.87 |      236    4538.10   637 /  850      22418 |     -10.00    50    16  
BCP:    88 /    60    30 |       6180    4433.87    4433.87 |      237    4537.49   635 /  848      22434 |     -10.00    50    14  
BCP:    88 /    60    30 |       6180    4433.87    4433.87 |      238    4537.49   635 /  848      22448 |     -10.00    50     4  
BCP:    88 /    60    30 |       6180    4433.87    4433.87 |      239    4537.47   636 /  849      22452 |     -10.00    50     4  
BCP:    88 /    60    30 |       6180    4433.87    4433.87 |      240    4537.47   636 /  849      22456 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    91 /    62    31 |       6180    4433.87    4433.87 |        -          -            -          - |          -     -     - 
BCP:    91 /    62    31 |       6180    4433.87    4433.87 |      241    4541.48   632 /  851      22448 |      -6.66    50    34  
BCP:    91 /    62    31 |       6180    4433.87    4433.87 |      242    4540.70   629 /  848      22482 |      -4.38    50    18  
BCP:    91 /    62    31 |       6180    4433.87    4433.87 |      243    4540.69   620 /  839      22500 |      -7.20    50     6  
BCP:    91 /    62    31 |       6180    4433.87    4433.87 |      244    4540.13   622 /  841      22506 |      -2.78    50     8  
BCP:    91 /    62    31 |       6180    4433.87    4433.87 |      245    4540.13   622 /  841      22514 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    94 /    64    32 |       6180    4433.87    4433.87 |        -          -            -          - |          -     -     - 
BCP:    94 /    64    32 |       6180    4433.87    4433.87 |      246    4541.65   605 /  826      22506 |      -5.00    50    26  
BCP:    94 /    64    32 |       6180    4433.87    4433.87 |      247    4541.38   601 /  822      22532 |      -5.00    50    42  
BCP:    94 /    64    32 |       6180    4433.87    4433.87 |      248    4540.95   619 /  840      22574 |      -2.98    50    10  
BCP:    94 /    64    32 |       6180    4433.87    4433.87 |      249    4540.95   619 /  840      22584 |      -1.82    50     4  
BCP:    94 /    64    32 |       6180    4433.87    4433.87 |      250    4540.95   619 /  840      22588 |      -1.82    50     4  
BCP:    94 /    64    32 |       6180    4433.87    4433.87 |      251    4540.95   619 /  840      22592 |      -1.82    50     4  
BCP:    94 /    64    32 |       6180    4433.87    4433.87 |      252    4540.95   619 /  840      22596 |      -1.71    50     2  
BCP:    94 /    64    32 |       6180    4433.87    4433.87 |      253    4540.95   619 /  840      22598 |      -1.71    50     4  
BCP:    94 /    64    32 |       6180    4433.87    4433.87 |      254    4540.95   619 /  840      22602 |      -0.24    50     2  
BCP:    94 /    64    32 |       6180    4433.87    4433.87 |      255    4540.95   619 /  840      22604 |      -0.24    50     2  
BCP:    94 /    64    32 |       6180    4433.87    4433.87 |      256    4540.95   619 /  840      22606 |      -1.71    50     2  
BCP:    94 /    64    32 |       6180    4433.87    4433.87 |      257    4540.95   619 /  840      22608 |      -1.71    50     2  
BCP:    94 /    64    32 |       6180    4433.87    4433.87 |      258    4540.95   619 /  840      22610 |      -1.71    50     4  
BCP:    94 /    64    32 |       6180    4433.87    4433.87 |      259    4540.95   619 /  840      22614 |      -1.71    50     4  
BCP:    94 /    64    32 |       6180    4433.87    4433.87 |      260    4540.95   619 /  840      22618 |      -0.09    50     2  
BCP:    94 /    64    32 |       6180    4433.87    4433.87 |      261    4540.95   619 /  840      22620 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    97 /    66    33 |       6180    4433.87    4433.87 |        -          -            -          - |          -     -     - 
BCP:    97 /    66    33 |       6180    4433.87    4433.87 |      262    4547.28   626 /  849      22620 |      -9.71    25   143  
BCP:    97 /    66    33 |       6180    4433.87    4433.87 |      263    4545.74   626 /  850      22763 |      -4.92    30   116  
BCP:    97 /    66    33 |       6180    4433.87    4433.87 |      264    4544.17   618 /  841      22879 |      -4.25    50    32  
BCP:    97 /    66    33 |       6180    4433.87    4433.87 |      265    4544.17   618 /  841      22911 |      -2.76    50    20  
BCP:    97 /    66    33 |       6180    4433.87    4433.87 |      266    4544.06   622 /  845      22931 |      -4.50    50    10  
BCP:    97 /    66    33 |       6180    4433.87    4433.87 |      267    4544.06   622 /  845      22941 |      -4.49    50     4  
BCP:    97 /    66    33 |       6180    4433.87    4433.87 |      268    4544.03   620 /  843      22945 |      -5.96    50     2  
BCP:    97 /    66    33 |       6180    4433.87    4433.87 |      269    4544.03   620 /  843      22947 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   100 /    68    34 |       6180    4433.87    4433.87 |        -          -            -          - |          -     -     - 
BCP:   100 /    68    34 |       6180    4433.87    4433.87 |      270    4555.83   599 /  826      22939 |     -10.00    25    92  
BCP:   100 /    68    34 |       6180    4433.87    4433.87 |      271    4555.20   594 /  821      23031 |     -10.00    43    71  
BCP:   100 /    68    34 |       6180    4433.87    4433.87 |      272    4554.37   583 /  810      23102 |      -2.19    50    16  
BCP:   100 /    68    34 |       6180    4433.87    4433.87 |      273    4554.37   583 /  810      23118 |      -6.25    50    10  
BCP:   100 /    68    34 |       6180    4433.87    4433.87 |      274    4554.37   583 /  810      23128 |      -3.29    50     8  
BCP:   100 /    68    34 |       6180    4433.87    4433.87 |      275    4554.37   583 /  810      23136 |      -2.19    50     8  
BCP:   100 /    68    34 |       6180    4433.87    4433.87 |      276    4554.26   574 /  801      23144 |      -1.25    50     6  
BCP:   100 /    68    34 |       6180    4433.87    4433.87 |      277    4554.26   574 /  801      23150 |      -3.25    50     4  
BCP:   100 /    68    34 |       6180    4433.87    4433.87 |      278    4554.26   574 /  801      23154 |      -3.92    50     4  
BCP:   100 /    68    34 |       6180    4433.87    4433.87 |      279    4554.26   574 /  801      23158 |      -2.50    50     4  
BCP:   100 /    68    34 |       6180    4433.87    4433.87 |      280    4554.26   574 /  801      23162 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   103 /    70    35 |       5635    4433.87    4433.87 |        -          -            -          - |          -     -     - 
BCP:   103 /    70    35 |       5635    4433.87    4433.87 |      281    4555.00   599 /  831      23154 |      -2.78    50    26  
BCP:   103 /    70    35 |       5635    4433.87    4433.87 |      282    4555.00   599 /  831      22761 |      -1.59    50     8  
BCP:   103 /    70    35 |       5635    4433.87    4433.87 |      283    4554.98   599 /  831      22769 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   106 /    72    36 |       5635    4433.87    4433.87 |        -          -            -          - |          -     -     - 
BCP:   106 /    72    36 |       5635    4433.87    4433.87 |      284    4564.37   559 /  795      22769 |      -6.55    41    46  
BCP:   106 /    72    36 |       5635    4433.87    4433.87 |      285    4563.46   544 /  780      22803 |      -9.59    50    30  
BCP:   106 /    72    36 |       5635    4433.87    4433.87 |      286    4563.46   544 /  780      22833 |      -6.34    50    28  
BCP:   106 /    72    36 |       5635    4433.87    4433.87 |      287    4563.46   544 /  780      22861 |     -10.00    50    16  
BCP:   106 /    72    36 |       5635    4433.87    4433.87 |      288    4562.63   551 /  787      22877 |      -3.05    50    27  
BCP:   106 /    72    36 |       5635    4433.87    4433.87 |      289    4562.36   557 /  793      22887 |      -3.97    50    22  
BCP:   106 /    72    36 |       5635    4433.87    4433.87 |      290    4562.35   556 /  793      22909 |      -5.55    50    18  
BCP:   106 /    72    36 |       5635    4433.87    4433.87 |      291    4562.35   556 /  793      22927 |      -3.05    50     8  
BCP:   106 /    72    36 |       5635    4433.87    4433.87 |      292    4562.35   556 /  793      22935 |      -5.55    50     6  
BCP:   106 /    72    36 |       5635    4433.87    4433.87 |      293    4562.35   556 /  793      22941 |      -3.05    50     4  
BCP:   106 /    72    36 |       5635    4433.87    4433.87 |      294    4562.35   556 /  793      22945 |      -2.29    50     2  
BCP:   106 /    72    36 |       5635    4433.87    4433.87 |      295    4562.35   556 /  793      22947 |      -3.05    50     2  
BCP:   106 /    72    36 |       5635    4433.87    4433.87 |      296    4562.35   556 /  793      22949 |      -5.55    50     2  
BCP:   106 /    72    36 |       5635    4433.87    4433.87 |      297    4562.35   556 /  793      22951 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   109 /    74    37 |       5635    4433.87    4433.87 |        -          -            -          - |          -     -     - 
BCP:   109 /    74    37 |       5635    4433.87    4433.87 |      298    4570.40   537 /  779      22951 |      -7.81    36    57  
BCP:   109 /    74    37 |       5635    4433.87    4433.87 |      299    4570.40   537 /  779      22996 |      -8.48    50    46  
BCP:   109 /    74    37 |       5635    4433.87    4433.87 |      300    4570.40   537 /  779      23042 |     -11.50    50    38  
BCP:   109 /    74    37 |       5635    4433.87    4433.87 |      301    4568.79   523 /  765      23080 |      -4.83    46    48  
BCP:   109 /    74    37 |       5635    4433.87    4433.87 |      302    4568.47   525 /  767      23128 |      -5.12    46    43  
BCP:   109 /    74    37 |       5635    4433.87    4433.87 |      303    4568.40   526 /  768      23171 |      -5.00    50    36  
BCP:   109 /    74    37 |       5635    4433.87    4433.87 |      304    4568.36   505 /  747      23207 |      -8.75    50    12  
BCP:   109 /    74    37 |       5635    4433.87    4433.87 |      305    4568.36   505 /  747      23219 |      -3.36    50     8  
BCP:   109 /    74    37 |       5635    4433.87    4433.87 |      306    4568.36   505 /  747      23227 |      -7.72    50     2  
BCP:   109 /    74    37 |       5635    4433.87    4433.87 |      307    4568.36   505 /  747      23229 |      -2.83    50     2  
BCP:   109 /    74    37 |       5635    4433.87    4433.87 |      308    4568.36   505 /  747      23231 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   112 /    76    38 |       5635    4433.87    4433.87 |        -          -            -          - |          -     -     - 
BCP:   112 /    76    38 |       5635    4433.87    4433.87 |      309    4579.32   507 /  753      23229 |     -13.46    17    52  
BCP:   112 /    76    38 |       5635    4433.87    4433.87 |      310    4579.04   490 /  736      23267 |     -24.45    21    86  
BCP:   112 /    76    38 |       5635    4433.87    4433.87 |      311    4578.92   506 /  752      23353 |      -6.96    46    72  
BCP:   112 /    76    38 |       5635    4433.87    4433.87 |      312    4578.92   506 /  752      23425 |      -8.06    50    41  
BCP:   112 /    76    38 |       5635    4433.87    4433.87 |      313    4578.92   506 /  752      23466 |     -11.50    50    34  
BCP:   112 /    76    38 |       5635    4433.87    4433.87 |      314    4578.92   506 /  752      23500 |      -8.32    50    42  
BCP:   112 /    76    38 |       5635    4433.87    4433.87 |      315    4578.92   506 /  752      23542 |     -18.15    50    30  
BCP:   112 /    76    38 |       5635    4433.87    4433.87 |      316    4578.92   506 /  752      23572 |      -3.24    50    20  
BCP:   112 /    76    38 |       5635    4433.87    4433.87 |      317    4578.92   506 /  752      23592 |      -3.33    50    10  
BCP:   112 /    76    38 |       5635    4433.87    4433.87 |      318    4578.92   506 /  752      23602 |      -6.67    50     4  
BCP:   112 /    76    38 |       5635    4433.87    4433.87 |      319    4578.92   506 /  752      23606 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   115 /    78    39 |       5635    4433.87    4433.87 |        -          -            -          - |          -     -     - 
BCP:   115 /    78    39 |       5635    4433.87    4433.87 |      320    4588.73   501 /  750      23604 |      -4.12    19    98  
BCP:   115 /    78    39 |       5635    4433.87    4433.87 |      321    4588.17   479 /  728      23702 |      -6.78    25    53  
BCP:   115 /    78    39 |       5635    4433.87    4433.87 |      322    4587.93   475 /  724      23755 |      -8.82    48    45  
BCP:   115 /    78    39 |       5635    4433.87    4433.87 |      323    4587.93   475 /  724      23789 |     -10.88    50    38  
BCP:   115 /    78    39 |       5635    4433.87    4433.87 |      324    4587.93   475 /  724      23827 |      -5.64    50    18  
BCP:   115 /    78    39 |       5635    4433.87    4433.87 |      325    4587.93   475 /  724      23845 |      -5.44    50    24  
BCP:   115 /    78    39 |       5635    4433.87    4433.87 |      326    4587.93   475 /  724      23869 |     -12.01    50    27  
BCP:   115 /    78    39 |       5635    4433.87    4433.87 |      327    4587.51   495 /  744      23896 |     -10.47    50    20  
BCP:   115 /    78    39 |       5635    4433.87    4433.87 |      328    4587.40   480 /  729      23916 |      -8.18    50    24  
BCP:   115 /    78    39 |       5635    4433.87    4433.87 |      329    4587.40   480 /  729      23940 |      -8.33    50    18  
BCP:   115 /    78    39 |       5635    4433.87    4433.87 |      330    4587.26   486 /  735      23958 |     -11.61    50    16  
BCP:   115 /    78    39 |       5635    4433.87    4433.87 |      331    4587.26   486 /  735      23974 |     -11.22    50    14  
BCP:   115 /    78    39 |       5635    4433.87    4433.87 |      332    4586.33   489 /  738      23988 |      -6.09    50    27  
BCP:   115 /    78    39 |       5635    4433.87    4433.87 |      333    4586.33   489 /  738      24015 |      -4.61    50    12  
BCP:   115 /    78    39 |       5635    4433.87    4433.87 |      334    4586.33   489 /  738      24027 |      -1.89    50    10  
BCP:   115 /    78    39 |       5635    4433.87    4433.87 |      335    4586.33   489 /  738      24037 |      -4.61    50     8  
BCP:   115 /    78    39 |       5635    4433.87    4433.87 |      336    4586.00   477 /  726      24045 |      -2.74    50    14  
BCP:   115 /    78    39 |       5635    4433.87    4433.87 |      337    4586.00   477 /  726      24059 |      -0.38    50     8  
BCP:   115 /    78    39 |       5635    4433.87    4433.87 |      338    4586.00   477 /  726      24067 |      -0.03    50     4  
BCP:   115 /    78    39 |       5635    4433.87    4433.87 |      339    4586.00   477 /  726      24071 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   118 /    80    40 |       5635    4433.87    4433.87 |        -          -            -          - |          -     -     - 
BCP:   118 /    80    40 |       5635    4433.87    4433.87 |      340    4605.01   499 /  751      24067 |     -20.00    25    96  
BCP:   118 /    80    40 |       5635    4433.87    4433.87 |      341    4604.99   499 /  751      24141 |     -35.93    30   111  
BCP:   118 /    80    40 |       5635    4433.87    4433.87 |      342    4602.47   489 /  741      24252 |     -29.56    37    84  
BCP:   118 /    80    40 |       5635    4433.87    4433.87 |      343    4602.46   492 /  744      24311 |     -19.74    50    40  
BCP:   118 /    80    40 |       5635    4433.87    4433.87 |      344    4602.46   492 /  744      24351 |     -14.14    50    43  
BCP:   118 /    80    40 |       5635    4433.87    4433.87 |      345    4602.44   491 /  743      24394 |     -18.95    50    60  
BCP:   118 /    80    40 |       5635    4433.87    4433.87 |      346    4602.44   467 /  719      24454 |      -7.69    50    18  
BCP:   118 /    80    40 |       5635    4433.87    4433.87 |      347    4602.44   467 /  719      24472 |      -5.84    50    20  
BCP:   118 /    80    40 |       5635    4433.87    4433.87 |      348    4602.44   467 /  719      24492 |      -8.96    50    20  
BCP:   118 /    80    40 |       5635    4433.87    4433.87 |      349    4602.44   467 /  719      24512 |     -25.53    50    14  
BCP:   118 /    80    40 |       5635    4433.87    4433.87 |      350    4602.44   467 /  719      24526 |     -29.36    50    22  
BCP:   118 /    80    40 |       5635    4433.87    4433.87 |      351    4602.44   467 /  719      24548 |     -11.01    50    14  
BCP:   118 /    80    40 |       5635    4433.87    4433.87 |      352    4602.44   467 /  719      24562 |     -17.86    50    12  
BCP:   118 /    80    40 |       5635    4433.87    4433.87 |      353    4602.44   467 /  719      24574 |      -7.31    50     8  
BCP:   118 /    80    40 |       5635    4433.87    4433.87 |      354    4602.44   467 /  719      24582 |      -8.26    50    10  
BCP:   118 /    80    40 |       5635    4433.87    4433.87 |      355    4602.44   467 /  719      24592 |     -23.84    50    10  
BCP:   118 /    80    40 |       5635    4433.87    4433.87 |      356    4602.44   467 /  719      24602 |     -10.00    50    14  
BCP:   118 /    80    40 |       5635    4433.87    4433.87 |      357    4602.44   467 /  719      24616 |     -18.74    50    10  
BCP:   118 /    80    40 |       5635    4433.87    4433.87 |      358    4602.44   467 /  719      24626 |     -15.00    50     6  
BCP:   118 /    80    40 |       5635    4433.87    4433.87 |      359    4602.44   467 /  719      24632 |      -5.00    50     6  
BCP:   118 /    80    40 |       5635    4433.87    4433.87 |      360    4602.44   467 /  719      24638 |     -10.89    50     2  
BCP:   118 /    80    40 |       5635    4433.87    4433.87 |      361    4602.44   467 /  719      24640 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   121 /    82    41 |       5635    4433.87    4433.87 |        -          -            -          - |          -     -     - 
BCP:   121 /    82    41 |       5635    4433.87    4433.87 |      362    4630.80   494 /  750      24640 |     -19.26    15   100  
BCP:   121 /    82    41 |       5635    4433.87    4433.87 |      363    4626.27   515 /  769      24722 |      -6.91    40    54  
BCP:   121 /    82    41 |       5635    4433.87    4433.87 |      364    4625.70   507 /  761      24776 |      -6.28    50    39  
BCP:   121 /    82    41 |       5635    4433.87    4433.87 |      365    4625.50   511 /  765      24815 |      -4.07    50    26  
BCP:   121 /    82    41 |       5635    4433.87    4433.87 |      366    4625.28   489 /  743      24841 |     -10.00    50    20  
BCP:   121 /    82    41 |       5635    4433.87    4433.87 |      367    4625.28   489 /  743      24861 |      -1.64    50    14  
BCP:   121 /    82    41 |       5635    4433.87    4433.87 |      368    4625.27   506 /  760      24875 |      -9.36    50    12  
BCP:   121 /    82    41 |       5635    4433.87    4433.87 |      369    4625.27   506 /  760      24887 |      -9.65    50     8  
BCP:   121 /    82    41 |       5635    4433.87    4433.87 |      370    4625.27   506 /  760      24895 |      -1.53    50     6  
BCP:   121 /    82    41 |       5635    4433.87    4433.87 |      371    4625.27   506 /  760      24901 |      -4.63    50     4  
BCP:   121 /    82    41 |       5635    4433.87    4433.87 |      372    4625.27   506 /  760      24905 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   124 /    84    42 |       5635    4433.87    4433.87 |        -          -            -          - |          -     -     - 
BCP:   124 /    84    42 |       5635    4433.87    4433.87 |      373    4627.53   481 /  738      24899 |     -12.61    50    36  
BCP:   124 /    84    42 |       5635    4433.87    4433.87 |      374    4627.53   481 /  738      24935 |     -17.61    50    22  
BCP:   124 /    84    42 |       5635    4433.87    4433.87 |      375    4626.28   475 /  732      24957 |      -7.91    50    12  
BCP:   124 /    84    42 |       5635    4433.87    4433.87 |      376    4626.28   475 /  732      24969 |      -3.48    50    10  
BCP:   124 /    84    42 |       5635    4433.87    4433.87 |      377    4626.28   475 /  732      24979 |      -2.86    50     8  
BCP:   124 /    84    42 |       5635    4433.87    4433.87 |      378    4626.28   475 /  732      24987 |      -2.20    50     4  
BCP:   124 /    84    42 |       5635    4433.87    4433.87 |      379    4626.28   475 /  732      24991 |      -0.78    50     4  
BCP:   124 /    84    42 |       5635    4433.87    4433.87 |      380    4626.28   475 /  732      24995 |      -2.97    50     4  
BCP:   124 /    84    42 |       5635    4433.87    4433.87 |      381    4626.28   475 /  732      24999 |      -3.36    50     4  
BCP:   124 /    84    42 |       5635    4433.87    4433.87 |      382    4626.28   475 /  732      25003 |      -3.36    50     4  
BCP:   124 /    84    42 |       5635    4433.87    4433.87 |      383    4626.28   475 /  732      25007 |      -0.10    50     2  
BCP:   124 /    84    42 |       5635    4433.87    4433.87 |      384    4626.28   475 /  732      25009 |       0.00    50     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   127 /    86    43 |       5635    4433.87    4433.87 |        -          -            -          - |          -     -     - 
BCP:   127 /    86    43 |       5635    4433.87    4433.87 |      385    4647.50   481 /  740      25008 |     -13.14    20    86  
BCP:   127 /    86    43 |       5635    4433.87    4433.87 |      386    4645.63   439 /  698      25094 |     -11.33    26    44  
BCP:   127 /    86    43 |       5635    4433.87    4433.87 |      387    4645.63   439 /  698      25138 |      -4.41    50    28  
BCP:   127 /    86    43 |       5635    4433.87    4433.87 |      388    4645.63   439 /  698      25166 |      -4.87    50    18  
BCP:   127 /    86    43 |       5635    4433.87    4433.87 |      389    4645.63   439 /  698      25184 |      -0.41    50     4  
BCP:   127 /    86    43 |       5635    4433.87    4433.87 |      390    4645.63   439 /  698      25188 |      -7.26    50    10  
BCP:   127 /    86    43 |       5635    4433.87    4433.87 |      391    4645.63   439 /  698      25198 |      -4.95    50    10  
BCP:   127 /    86    43 |       5635    4433.87    4433.87 |      392    4645.63   439 /  698      25208 |      -5.39    50     2  
